timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.599,1.862,-0.904,-0.179,-0.102,1.27,-0.656,0.517,0.07,0.717,0.264,1.014,0.165,-0.192,0.964,0.459,0.283,-0.143,0.098,0.197,0.145,0.506,-0.054,-0.196,0.34,-0.045,0.229,0.077,0.132,0.079,0.361,-0.239,0.156,0.149,-0.037,0.055,0.479,-0.054,0.017,0.063,0.231,-0.117,0.407,0.422,0.047,0.037,-0.185,-0.064,0.084,0.297,-0.167,0.266,0.039,0.205,-0.036,-0.185,-0.061,-0.091,0.116,-0.262,0.022,-0.181,0.091,-0.045,-0.117,-0.014,-0.098,-0.089,0.107,0.109
50,1.441,1.474,-1.038,-0.324,-0.259,1.118,-0.182,0.23,-0.013,0.594,0.325,0.818,0.243,0.028,0.653,0.212,0.145,-0.184,-0.011,0.188,0.009,0.217,-0.24,-0.137,0.275,-0.182,-0.027,0.026,0.063,0.102,0.335,-0.117,0.086,0.05,0.011,0.087,0.177,0.064,0.034,0.03,0.065,-0.197,0.244,0.243,-0.058,-0.054,-0.162,0.018,0.14,0.083,-0.117,0.089,0.039,0.106,-0.05,-0.118,0.02,-0.153,0.027,-0.12,0.071,-0.156,0.009,0.033,-0.096,-0.033,-0.06,-0.068,0.055,0.098
100,1.874,1.8,-0.762,-0.246,-0.211,1.402,-0.221,0.511,-0.119,0.609,0.426,1.049,0.273,-0.178,0.818,0.267,0.163,-0.12,0.073,0.077,-0.221,0.081,-0.049,-0.124,0.544,-0.305,0.163,-0.039,0.44,-0.04,0.475,-0.314,0.197,0.002,-0.109,0.153,0.189,0.045,-0.024,-0.041,-0.055,-0.25,0.342,0.291,0.053,0.061,-0.448,-0.072,0.147,0.019,-0.172,0.089,-0.077,0.101,0.072,-0.017,0.005,-0.113,-0.053,0.054,-0.064,-0.108,0.056,-0.016,0.04,-0.035,-0.047,-0.06,0.106,0.044
150,1.597,1.605,-0.935,-0.261,-0.212,1.319,-0.138,0.342,-0.147,0.623,0.479,1.015,0.236,-0.162,0.544,0.026,0.095,-0.087,0.018,0.042,-0.052,0.019,-0.084,-0.104,0.475,-0.241,-0.003,0.071,0.429,0.033,0.396,-0.054,0.048,-0.035,-0.127,0.151,0.01,-0.065,-0.088,-0.026,-0.052,-0.309,0.226,0.267,0.016,-0.029,-0.177,0.048,0.113,0.017,-0.17,0.072,-0.068,0.078,-0.069,-0.066,0.123,-0.158,-0.048,-0.045,0.001,-0.11,0.01,-0.065,-0.054,-0.024,-0.128,0.013,0.046,0.115
200,1.613,1.759,-0.679,-0.216,-0.233,1.121,-0.315,0.587,-0.187,0.408,0.205,0.805,0.109,-0.356,0.742,0.19,0.171,-0.126,-0.166,0.175,-0.137,0.088,-0.144,0.002,0.508,-0.228,0.255,0.017,0.282,0.063,0.322,-0.48,-0.074,-0.272,0.087,0.127,-0.012,0.163,-0.077,0.137,0.1,-0.187,0.111,0.349,-0.068,-0.178,-0.217,-0.162,0.152,-0.022,-0.251,-0.122,-0.187,-0.144,-0.054,-0.045,0.092,-0.119,0.003,0.092,0.077,-0.065,0.091,-0.08,-0.142,-0.003,-0.152,-0.056,-0.059,0.103
250,1.756,2.002,-1.001,-0.351,-0.025,1.653,-0.024,0.654,-0.128,0.712,0.459,0.987,0.3,-0.005,0.977,0.28,0.083,-0.219,-0.163,0.203,-0.259,-0.109,-0.335,-0.054,0.665,-0.489,0.001,-0.242,0.389,0.094,0.627,-0.134,0.037,-0.165,-0.032,0.218,0.032,0.165,-0.117,-0.156,-0.324,-0.446,0.225,0.147,0.152,0.015,-0.466,0.151,0.091,-0.101,-0.094,0.087,-0.02,0.174,0.143,0.016,-0.051,-0.081,0.022,0.142,-0.235,-0.087,0.011,-0.033,0.238,0.051,-0.053,-0.056,0.187,0.086
300,1.617,1.655,-0.803,-0.162,-0.146,1.303,-0.672,0.327,-0.076,0.529,0.155,1.061,0.303,-0.393,0.725,0.275,0.188,-0.148,0.108,0.188,0.217,0.435,-0.09,-0.13,0.271,-0.098,0.22,0.255,0.22,0.021,0.207,-0.46,-0.001,0.0,0.133,0.012,0.161,0.074,0.009,0.205,0.335,-0.143,0.2,0.331,-0.093,-0.078,-0.046,-0.126,0.138,0.035,-0.07,0.082,0.001,0.083,-0.268,-0.232,-0.04,-0.113,0.094,-0.122,0.107,-0.078,0.145,0.02,-0.243,-0.088,-0.072,-0.041,-0.041,0.04
350,1.431,1.884,-0.808,-0.13,-0.306,1.346,-0.614,0.61,0.01,0.436,0.319,0.915,0.404,-0.534,0.687,0.065,-0.065,-0.044,-0.067,-0.026,-0.062,0.187,-0.015,-0.096,0.559,-0.256,0.098,0.195,0.335,0.05,0.248,-0.621,-0.196,-0.174,0.227,0.034,-0.283,0.111,-0.174,0.075,0.138,-0.167,0.064,0.247,-0.124,-0.143,-0.193,-0.424,0.142,-0.055,-0.306,-0.138,-0.267,-0.247,0.01,0.065,0.083,-0.221,-0.008,0.109,0.088,-0.102,0.088,-0.182,-0.208,0.014,-0.179,-0.019,-0.067,0.133
400,1.361,1.592,-0.98,0.097,-0.196,1.036,-0.566,0.414,-0.059,0.148,0.29,0.41,0.259,-0.651,0.511,0.008,-0.013,-0.043,-0.081,-0.114,0.011,0.231,0.146,-0.099,0.238,-0.092,0.157,0.346,0.292,-0.016,-0.04,-0.407,-0.011,-0.201,0.116,0.026,-0.145,-0.05,-0.072,0.289,0.395,0.052,0.125,0.291,0.014,-0.104,-0.161,-0.453,0.113,-0.057,-0.285,0.026,-0.111,-0.151,-0.028,0.058,0.027,-0.198,-0.089,-0.101,0.174,-0.097,0.061,-0.147,-0.224,0.013,-0.251,-0.036,-0.055,0.159
450,1.593,1.605,-0.757,-0.217,-0.089,1.123,-0.336,0.274,-0.114,0.449,0.252,0.814,0.119,-0.208,0.62,0.174,0.125,-0.093,0.018,0.055,-0.012,0.085,-0.054,-0.011,0.29,-0.182,0.045,0.07,0.211,0.028,0.222,-0.21,0.089,-0.034,0.075,0.078,0.125,0.059,0.035,0.055,0.133,-0.101,0.269,0.208,-0.139,-0.144,-0.114,-0.093,0.169,0.102,-0.235,0.051,-0.067,-0.029,-0.082,-0.023,0.074,-0.076,0.035,-0.086,0.071,-0.119,0.03,-0.024,-0.145,-0.005,-0.126,-0.034,0.005,0.096
