timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.658,1.434,-0.883,-0.062,-0.181,1.125,-0.535,0.323,0.01,0.427,0.227,0.79,0.158,-0.151,0.578,0.219,0.127,-0.084,0.174,0.159,0.288,0.498,0.042,-0.208,0.129,-0.111,0.067,0.322,0.322,0.031,0.093,-0.177,0.161,0.071,0.03,0.028,0.294,-0.069,0.078,0.185,0.368,0.048,0.337,0.433,-0.153,0.0,0.127,0.007,0.029,0.373,-0.038,0.23,0.132,0.247,-0.368,-0.334,-0.02,-0.128,0.16,-0.456,0.189,-0.223,0.117,0.093,-0.363,-0.156,-0.094,-0.066,0.09,0.114
50,1.734,1.494,-1.011,-0.327,0.034,1.298,-0.137,0.332,-0.116,0.641,0.294,1.201,0.209,0.011,0.683,0.279,0.051,-0.218,-0.067,0.287,-0.078,-0.015,-0.303,0.029,0.447,-0.383,-0.053,-0.088,0.298,0.13,0.425,-0.047,0.149,-0.047,-0.042,0.05,0.346,0.211,0.003,-0.135,-0.177,-0.369,0.344,0.235,0.071,0.072,-0.299,0.086,0.22,-0.099,-0.035,0.006,-0.027,0.239,0.085,-0.065,-0.069,-0.013,0.043,-0.019,-0.167,-0.08,-0.027,0.058,0.128,0.012,0.016,0.003,0.163,0.054
100,1.607,1.735,-0.95,-0.053,-0.081,1.353,-0.311,0.566,-0.062,0.479,0.438,0.973,0.261,-0.298,0.72,0.123,-0.048,-0.174,-0.091,0.102,-0.122,0.057,-0.124,-0.052,0.557,-0.305,0.131,0.05,0.302,0.048,0.458,-0.132,0.001,-0.172,0.106,-0.063,-0.029,0.085,-0.101,-0.109,0.096,-0.249,0.232,0.198,0.024,-0.066,-0.217,-0.195,0.125,0.044,-0.231,0.054,-0.131,0.046,-0.072,-0.078,0.033,-0.132,0.075,0.008,0.048,-0.071,0.129,-0.09,-0.096,-0.038,-0.148,-0.027,0.048,0.123
150,1.46,2.125,-0.898,-0.013,-0.308,1.381,-0.376,0.599,-0.025,0.347,0.439,0.532,0.387,-0.404,0.695,-0.144,-0.196,-0.052,0.02,-0.018,-0.084,0.097,0.022,-0.126,0.468,-0.185,0.03,0.185,0.375,-0.145,0.214,-0.257,-0.014,-0.139,0.117,0.073,-0.283,-0.043,-0.135,-0.018,0.158,-0.201,0.118,-0.022,-0.026,-0.134,-0.215,-0.199,0.033,-0.089,-0.304,0.029,-0.078,-0.072,0.158,0.228,0.095,-0.2,-0.039,0.071,-0.074,-0.004,-0.096,-0.098,0.041,0.132,-0.23,-0.02,0.003,0.057
200,1.72,1.649,-0.822,-0.219,-0.323,1.404,-0.203,0.054,0.035,0.632,0.491,1.103,0.297,0.192,0.597,0.194,0.009,-0.238,0.099,0.243,0.14,0.155,-0.261,-0.186,0.133,-0.147,-0.206,0.176,0.14,0.011,0.423,0.087,0.136,0.178,0.019,0.037,0.236,-0.032,-0.07,0.06,0.108,-0.149,0.329,0.212,-0.03,-0.019,-0.175,-0.027,0.128,0.025,-0.052,0.151,0.067,0.122,0.086,-0.085,-0.082,-0.109,0.055,-0.079,-0.032,-0.092,0.038,0.028,0.042,-0.0,0.026,-0.046,0.129,0.074
250,1.425,1.468,-0.851,-0.034,-0.065,1.023,-0.605,0.285,0.002,0.456,0.267,0.687,0.026,-0.113,0.425,0.405,0.141,-0.1,-0.037,0.126,0.323,0.454,0.077,-0.129,-0.113,0.099,0.052,0.314,0.08,-0.007,0.113,0.14,0.119,0.32,0.006,-0.049,0.329,-0.174,0.171,0.19,0.441,0.182,0.411,0.45,-0.257,-0.034,0.202,-0.087,0.01,0.37,-0.055,0.129,-0.001,0.045,-0.37,-0.223,0.077,-0.206,0.129,-0.261,0.261,-0.168,0.162,0.02,-0.331,-0.229,-0.135,-0.08,-0.005,0.113
300,1.485,1.327,-0.964,-0.191,0.122,1.09,-0.178,0.312,-0.119,0.567,0.218,0.917,0.026,0.071,0.548,0.212,0.182,-0.192,0.052,0.322,0.134,0.129,-0.168,-0.099,0.253,-0.158,-0.033,0.183,0.421,-0.033,0.372,0.3,0.188,0.063,-0.191,0.099,0.345,-0.17,0.094,-0.007,0.109,-0.19,0.411,0.23,-0.099,0.071,0.021,0.226,-0.008,0.218,-0.053,0.192,0.109,0.196,-0.103,-0.146,0.023,-0.175,0.106,-0.172,-0.011,-0.212,-0.012,0.029,-0.092,-0.096,0.0,0.007,0.049,0.087
350,1.373,1.892,-1.01,-0.266,-0.37,1.367,-0.569,0.328,0.196,0.45,0.245,0.422,0.235,-0.33,0.722,0.006,0.103,0.042,0.285,-0.128,-0.005,0.194,0.133,-0.164,0.206,-0.03,-0.063,0.199,0.321,-0.169,0.311,-0.231,0.172,0.181,-0.018,0.07,-0.002,-0.285,0.092,0.234,0.289,-0.049,0.298,0.285,-0.083,0.011,-0.14,0.062,-0.064,0.141,-0.148,0.18,0.14,0.015,-0.122,-0.148,0.009,-0.208,-0.017,-0.133,0.132,-0.043,0.102,-0.09,-0.154,-0.075,-0.217,-0.017,-0.045,0.133
400,1.436,1.847,-0.92,-0.304,-0.136,1.275,-0.239,0.494,-0.046,0.513,0.344,0.851,0.14,-0.091,0.574,0.041,0.095,-0.056,-0.047,0.161,-0.067,-0.082,-0.149,-0.243,0.471,-0.243,-0.079,0.147,0.358,-0.03,0.594,0.008,-0.025,0.121,-0.183,0.086,0.004,-0.224,-0.117,-0.174,-0.08,-0.363,0.366,0.132,0.071,0.034,-0.215,0.21,-0.019,0.048,-0.202,0.268,0.045,0.291,0.066,0.005,0.009,-0.066,0.035,-0.125,-0.059,-0.135,-0.008,0.074,0.066,-0.056,-0.071,0.034,0.214,0.087
450,1.386,1.836,-0.884,-0.155,-0.243,1.325,-0.543,0.428,0.063,0.5,0.294,0.675,0.29,-0.508,0.795,0.125,0.106,-0.055,0.041,0.002,-0.01,0.245,0.001,-0.08,0.393,-0.144,0.126,0.169,0.15,-0.006,0.258,-0.403,-0.022,-0.206,0.207,0.155,0.056,0.057,-0.068,0.081,0.239,-0.089,0.207,0.224,0.012,-0.21,-0.123,-0.165,0.23,0.036,-0.138,-0.02,-0.068,0.042,-0.073,0.011,-0.054,-0.052,0.069,-0.083,-0.008,-0.066,-0.018,-0.051,-0.081,0.075,-0.178,-0.023,-0.011,0.076
