timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.777,1.9,-1.014,-0.141,-0.123,1.376,-0.611,0.655,-0.163,0.531,0.268,0.96,0.148,-0.534,0.8,0.184,0.005,0.008,-0.066,0.177,-0.124,0.117,-0.105,-0.087,0.568,-0.258,0.15,0.218,0.542,0.048,0.335,-0.221,-0.115,-0.175,-0.045,0.041,-0.089,-0.117,-0.173,0.069,0.106,-0.199,0.227,0.236,0.05,-0.055,-0.22,-0.18,0.07,0.039,-0.273,0.091,-0.058,-0.01,0.015,-0.013,0.016,-0.149,0.042,0.028,0.004,-0.129,0.001,-0.116,-0.047,0.06,-0.159,-0.026,0.072,0.161
50,1.8,1.495,-0.893,-0.456,0.007,1.342,-0.377,0.342,-0.188,0.726,0.275,1.126,0.075,0.042,0.791,0.445,0.336,-0.137,0.125,0.383,0.217,0.153,-0.213,-0.055,0.268,-0.235,0.061,0.066,0.218,0.062,0.604,-0.101,0.215,0.162,-0.056,0.072,0.378,-0.011,0.126,-0.01,0.156,-0.139,0.335,0.231,-0.129,0.075,-0.166,0.217,0.026,0.075,0.017,0.146,0.089,0.134,-0.168,-0.089,0.048,-0.097,-0.026,-0.099,0.029,-0.089,0.035,0.115,-0.062,-0.235,-0.028,-0.048,0.078,0.035
100,1.568,2.043,-0.841,-0.421,-0.257,1.3,-0.45,0.818,-0.053,0.501,0.282,0.762,0.34,-0.388,0.971,0.063,-0.004,-0.003,-0.044,0.027,-0.28,-0.088,-0.119,0.008,0.838,-0.371,0.22,-0.183,0.483,-0.108,0.594,-0.735,0.013,-0.205,0.091,0.155,-0.151,0.199,-0.116,-0.043,-0.166,-0.43,0.045,0.079,0.042,-0.054,-0.565,-0.234,0.286,-0.35,-0.218,-0.242,-0.286,-0.216,0.233,0.232,0.011,-0.113,-0.152,0.39,-0.158,0.049,0.026,-0.147,0.188,0.048,-0.188,0.0,-0.08,0.034
150,1.565,1.99,-0.936,-0.118,-0.27,1.451,-0.262,0.339,0.019,0.442,0.561,0.587,0.369,-0.319,0.678,-0.199,-0.14,-0.119,0.009,-0.143,-0.167,-0.143,0.056,-0.109,0.277,-0.241,-0.117,0.194,0.284,-0.099,0.338,-0.166,0.126,-0.083,0.088,0.04,-0.199,0.034,-0.027,0.023,0.09,-0.149,0.213,0.228,-0.075,-0.151,-0.392,-0.279,0.15,-0.068,-0.391,0.124,-0.133,-0.098,0.222,0.116,0.105,-0.171,-0.139,0.069,-0.032,-0.049,-0.045,-0.154,0.056,0.088,-0.221,0.018,0.047,0.147
200,1.565,1.665,-0.815,-0.2,0.201,1.167,-0.505,0.562,-0.257,0.792,0.285,1.287,-0.033,0.008,0.761,0.483,0.284,-0.173,-0.106,0.353,0.197,0.148,-0.213,-0.116,0.481,-0.299,0.116,0.105,0.202,0.089,0.492,-0.11,-0.047,-0.032,0.064,0.102,0.323,0.006,0.016,0.036,0.107,-0.197,0.349,0.313,-0.122,0.029,-0.082,0.033,0.024,0.12,-0.135,0.061,-0.021,0.027,-0.086,-0.135,0.039,-0.127,0.036,-0.051,0.074,-0.142,0.069,-0.025,-0.15,-0.096,-0.163,0.002,0.03,0.08
250,1.454,1.541,-0.997,-0.105,-0.146,1.196,-0.426,0.436,-0.067,0.368,0.314,0.813,0.257,-0.357,0.545,0.009,-0.035,0.02,-0.023,-0.042,0.025,0.104,0.102,-0.188,0.316,-0.137,-0.004,0.323,0.361,-0.091,0.395,-0.209,-0.046,0.046,0.013,0.031,-0.175,-0.177,-0.067,0.072,0.259,-0.08,0.348,0.304,-0.047,-0.085,-0.104,-0.24,0.063,0.102,-0.211,0.098,-0.099,-0.084,-0.053,-0.057,0.071,-0.2,-0.078,-0.008,0.085,-0.115,0.125,-0.168,-0.248,-0.073,-0.15,-0.045,0.037,0.12
300,1.497,1.059,-0.987,-0.108,-0.003,1.089,-0.268,0.305,-0.065,0.516,0.328,1.008,0.113,-0.106,0.499,0.111,0.114,-0.154,0.019,0.082,0.145,0.143,-0.068,-0.079,0.248,-0.248,-0.009,0.221,0.44,0.025,0.265,-0.046,0.094,-0.063,-0.096,0.074,0.262,-0.008,0.088,-0.0,0.197,-0.071,0.377,0.321,-0.24,-0.06,0.068,0.008,0.096,0.272,-0.132,0.101,0.056,0.06,-0.222,-0.2,0.072,-0.14,0.178,-0.205,0.116,-0.212,0.105,-0.054,-0.17,-0.098,-0.075,-0.049,0.058,0.055
350,1.476,1.308,-0.994,-0.014,-0.148,0.968,-0.321,0.511,-0.022,0.23,0.327,0.577,0.163,-0.195,0.488,-0.0,-0.011,0.013,0.072,0.114,-0.005,0.072,0.151,-0.082,0.155,-0.105,0.004,0.345,0.425,-0.011,0.134,-0.074,0.138,0.033,-0.158,0.064,0.039,-0.182,0.074,0.146,0.209,0.004,0.238,0.243,-0.149,0.06,-0.157,0.034,0.07,0.001,-0.109,0.107,0.062,0.08,-0.069,-0.079,-0.071,-0.095,0.023,-0.169,0.048,-0.148,0.069,0.006,-0.085,-0.071,-0.14,0.011,0.125,0.147
400,1.779,1.403,-0.804,-0.342,0.102,1.073,-0.084,0.246,-0.369,0.822,0.393,1.462,-0.02,0.309,0.559,0.4,0.256,-0.337,-0.111,0.602,0.199,0.145,-0.376,-0.09,0.357,-0.238,-0.071,0.077,0.257,0.133,0.537,0.096,-0.02,0.003,-0.093,0.02,0.447,-0.021,0.06,-0.122,-0.121,-0.29,0.425,0.275,-0.131,0.021,-0.08,0.265,0.098,0.192,0.007,0.151,0.095,0.27,-0.173,-0.142,0.083,-0.139,0.046,-0.124,-0.005,-0.112,0.081,0.047,-0.024,-0.162,-0.092,0.008,0.13,0.043
450,1.346,1.744,-0.952,-0.069,-0.344,1.157,-0.423,0.287,0.111,0.38,0.374,0.619,0.309,-0.333,0.563,-0.132,-0.057,0.035,0.069,-0.049,-0.039,0.188,0.08,-0.156,0.18,-0.021,-0.116,0.388,0.16,-0.034,0.263,-0.122,0.091,0.222,-0.022,0.049,0.002,-0.303,-0.029,0.127,0.14,0.005,0.337,0.241,-0.076,-0.079,-0.109,-0.206,0.108,0.11,-0.355,0.239,-0.075,-0.032,0.053,-0.054,0.062,-0.173,-0.011,-0.064,0.081,-0.117,0.105,-0.05,-0.13,-0.072,-0.193,0.027,0.008,0.125
