timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.523,1.735,-0.958,0.043,-0.152,1.304,-0.798,0.325,0.013,0.424,0.274,0.825,0.243,-0.533,0.642,0.108,-0.013,-0.103,0.016,0.103,0.292,0.276,-0.035,-0.177,0.234,-0.037,0.095,0.479,0.234,-0.092,0.197,-0.437,-0.103,-0.157,0.252,-0.002,-0.048,-0.084,-0.05,0.191,0.495,-0.046,0.215,0.245,-0.203,-0.167,-0.031,-0.351,0.127,0.028,-0.242,-0.011,-0.072,-0.097,-0.01,0.1,0.054,-0.18,-0.066,-0.084,0.099,-0.106,-0.015,-0.207,-0.246,-0.056,-0.158,-0.007,-0.105,0.08
50,1.57,1.526,-0.84,-0.029,-0.075,1.064,-0.29,0.412,-0.143,0.364,0.245,0.776,0.156,-0.173,0.368,0.055,0.049,-0.161,0.068,0.035,0.163,0.15,-0.066,-0.129,0.308,-0.142,0.023,0.238,0.355,-0.071,0.325,-0.118,0.013,0.042,0.013,0.109,0.027,-0.036,-0.051,-0.004,0.108,-0.128,0.255,0.271,-0.171,-0.143,-0.084,-0.077,0.16,0.039,-0.141,0.037,-0.083,-0.108,-0.075,-0.104,0.001,-0.111,0.03,-0.107,0.133,-0.047,0.036,-0.118,-0.107,-0.096,-0.045,0.027,-0.029,0.078
100,1.406,1.744,-0.987,-0.005,-0.178,1.189,-0.63,0.426,-0.017,0.415,0.409,0.651,0.233,-0.463,0.589,0.083,-0.127,-0.055,-0.001,0.007,0.039,0.206,-0.036,-0.198,0.368,-0.19,0.208,0.117,0.373,-0.159,0.103,-0.321,-0.091,-0.148,-0.014,0.209,-0.047,0.007,-0.123,0.079,0.154,-0.154,0.215,0.114,0.049,-0.024,-0.261,-0.313,0.055,-0.126,-0.241,0.122,-0.077,-0.048,0.155,0.108,0.013,-0.118,-0.056,-0.072,-0.0,-0.099,-0.134,-0.108,-0.017,-0.004,-0.21,0.085,-0.071,0.063
150,1.567,1.979,-1.02,-0.141,-0.166,1.425,-0.547,0.402,-0.071,0.476,0.364,0.704,0.188,-0.382,0.783,0.219,0.075,-0.008,0.011,0.085,-0.018,0.153,0.047,-0.142,0.269,-0.03,0.027,0.313,0.373,-0.021,0.395,-0.033,-0.041,0.124,0.003,0.004,0.029,-0.012,-0.031,0.006,0.132,-0.193,0.372,0.386,-0.182,-0.076,-0.25,-0.098,0.027,0.087,-0.167,0.093,-0.037,0.06,-0.072,-0.119,0.041,-0.171,0.035,-0.122,0.114,-0.164,-0.005,-0.1,-0.091,-0.063,-0.106,0.029,0.045,0.1
200,1.412,1.518,-0.818,-0.165,0.124,0.973,-0.73,0.492,-0.093,0.57,0.142,1.058,-0.065,-0.142,0.866,0.476,0.295,-0.327,-0.168,0.543,0.278,0.363,-0.265,-0.028,0.215,-0.151,0.096,0.073,0.089,0.262,0.238,-0.133,0.075,-0.259,0.05,-0.068,0.583,0.295,0.096,0.013,0.233,-0.17,0.282,0.523,-0.15,-0.082,0.083,0.03,0.405,-0.011,0.112,-0.246,-0.1,-0.038,-0.395,-0.213,0.093,-0.157,0.023,-0.041,0.17,-0.138,0.213,0.001,-0.385,-0.239,0.008,-0.052,-0.083,0.046
250,0.967,1.523,-0.87,0.018,0.079,0.866,-0.713,0.475,-0.189,0.315,0.101,0.743,0.014,-0.448,0.588,0.369,0.091,-0.165,-0.171,0.147,0.173,0.321,-0.053,0.061,0.218,-0.103,0.318,0.035,0.115,0.081,0.181,-0.363,-0.018,-0.023,0.142,0.014,0.267,0.213,-0.038,0.016,0.262,-0.021,0.206,0.337,-0.102,-0.07,0.034,-0.272,0.136,0.014,-0.183,-0.077,-0.184,-0.123,-0.171,-0.056,0.029,-0.082,0.022,-0.117,0.139,-0.147,0.067,-0.086,-0.285,-0.119,-0.078,0.016,-0.088,0.055
300,1.6,1.721,-0.793,-0.153,-0.193,1.242,-0.208,0.298,-0.116,0.716,0.494,0.913,0.162,0.022,0.503,0.073,-0.063,-0.173,-0.089,0.2,0.05,0.212,-0.186,-0.254,0.398,-0.301,0.018,0.135,0.149,0.016,0.418,0.082,-0.108,0.09,-0.045,0.047,0.013,-0.08,-0.142,-0.068,-0.124,-0.371,0.326,0.238,0.137,0.04,-0.329,0.097,0.053,-0.108,-0.144,0.119,-0.011,0.049,0.155,0.034,0.062,-0.219,-0.108,-0.078,-0.025,-0.122,-0.056,-0.007,-0.048,-0.024,-0.01,0.041,0.07,0.161
350,1.605,1.703,-0.671,-0.323,-0.137,1.315,-0.569,0.262,-0.116,0.65,0.336,1.188,0.199,-0.208,0.826,0.353,0.237,-0.211,-0.046,0.185,0.067,0.269,-0.234,0.001,0.37,-0.162,0.085,0.148,0.193,0.074,0.567,-0.639,0.024,-0.118,0.298,0.003,0.175,0.199,-0.028,0.072,0.127,-0.138,0.123,0.279,-0.07,-0.142,-0.3,-0.409,0.348,-0.208,-0.147,-0.2,-0.266,-0.102,-0.045,0.004,0.008,-0.084,-0.057,0.11,0.105,-0.064,0.078,-0.076,-0.107,-0.046,-0.055,-0.08,-0.066,0.055
400,1.56,1.594,-1.096,-0.413,-0.202,1.284,-0.237,0.131,-0.124,0.456,0.29,0.896,0.239,-0.117,0.575,-0.134,-0.051,0.052,0.151,0.052,-0.041,0.041,-0.012,-0.169,0.148,-0.154,-0.125,0.347,0.547,-0.038,0.34,-0.046,0.215,0.211,-0.241,0.139,0.023,-0.174,-0.039,-0.014,0.09,-0.122,0.351,0.082,-0.143,-0.061,-0.063,0.131,0.021,0.143,-0.126,0.254,0.094,0.213,-0.001,-0.154,0.036,-0.117,0.074,-0.136,0.02,-0.086,-0.022,-0.068,0.013,-0.052,-0.043,-0.037,0.142,0.001
450,1.569,1.597,-0.778,-0.252,-0.066,1.098,-0.453,0.37,-0.154,0.674,0.091,1.21,0.119,-0.077,0.826,0.371,0.273,-0.193,-0.007,0.287,0.148,0.245,-0.227,-0.15,0.335,-0.21,0.106,0.026,-0.001,0.111,0.486,-0.368,-0.043,-0.009,0.171,0.029,0.226,0.095,-0.077,0.047,0.122,-0.136,0.292,0.374,-0.174,-0.103,-0.082,-0.065,0.174,0.127,-0.178,0.097,-0.07,0.188,-0.153,-0.288,-0.024,-0.103,0.205,-0.202,0.12,-0.207,0.101,-0.038,-0.244,-0.101,0.038,-0.039,0.1,0.12
