timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.854,1.579,-1.035,-0.197,-0.114,1.296,-0.257,0.343,-0.158,0.498,0.387,0.977,0.253,-0.27,0.625,-0.039,0.071,-0.102,0.157,0.103,-0.068,0.081,0.0,-0.084,0.289,-0.201,-0.051,0.266,0.517,-0.004,0.277,-0.164,0.174,-0.134,-0.161,0.079,0.1,-0.178,0.02,0.281,0.26,0.017,0.271,0.308,-0.082,-0.065,-0.106,-0.028,0.076,0.166,-0.093,0.125,0.038,0.045,-0.125,-0.123,0.003,-0.15,0.031,-0.236,0.107,-0.209,0.082,-0.086,-0.164,-0.092,-0.2,-0.058,0.037,0.11
50,1.418,1.66,-1.022,-0.331,-0.155,1.371,-0.539,0.314,0.027,0.63,0.137,0.919,0.266,-0.131,0.803,0.229,0.142,-0.104,0.143,0.229,0.075,0.04,-0.114,-0.141,0.356,-0.263,-0.142,0.273,0.264,0.037,0.388,-0.205,0.102,0.024,-0.018,0.119,0.199,0.026,0.004,-0.006,0.101,-0.221,0.415,0.234,-0.132,-0.059,-0.05,0.325,0.205,0.078,0.12,0.079,0.135,0.282,-0.27,-0.271,-0.09,-0.048,0.167,-0.293,0.043,-0.147,0.017,-0.033,-0.083,0.016,-0.09,0.005,0.183,0.147
100,1.57,1.707,-0.839,-0.024,-0.326,1.343,-0.428,0.259,0.163,0.341,0.33,0.798,0.337,-0.36,0.593,-0.019,-0.098,0.015,0.199,-0.028,0.024,0.323,0.112,-0.297,0.171,0.007,-0.06,0.43,0.313,0.012,0.15,-0.11,0.097,0.023,-0.031,0.073,0.038,-0.134,-0.066,0.133,0.382,-0.015,0.408,0.29,-0.245,-0.223,0.005,0.014,0.164,0.163,-0.207,0.178,0.085,0.065,-0.181,-0.164,0.058,-0.217,0.035,-0.19,0.224,-0.097,0.098,-0.102,-0.253,-0.037,-0.182,-0.027,-0.028,0.181
150,1.193,1.718,-0.867,-0.065,-0.026,1.053,-0.875,0.647,0.052,0.37,0.115,0.615,0.191,-0.762,0.8,0.292,0.076,0.003,-0.094,0.083,0.02,0.268,0.033,0.019,0.363,-0.058,0.181,0.162,0.239,0.115,0.165,-0.369,-0.12,-0.277,0.166,-0.1,0.015,0.353,-0.02,0.172,0.362,-0.019,0.075,0.376,-0.156,-0.23,-0.118,-0.29,0.272,-0.234,-0.163,-0.298,-0.235,-0.278,-0.246,0.107,0.077,-0.172,-0.1,0.199,0.143,0.026,0.144,-0.124,-0.216,-0.05,-0.235,0.011,-0.22,0.074
200,1.396,1.658,-0.817,-0.206,-0.094,1.07,-0.755,0.425,0.084,0.454,0.035,0.825,0.012,-0.297,0.794,0.398,0.375,-0.029,-0.012,0.296,0.089,0.431,0.029,-0.122,0.174,0.009,0.131,0.235,0.176,0.152,0.166,-0.317,0.078,0.102,0.073,0.062,0.427,-0.109,0.049,0.32,0.25,0.114,0.298,0.421,-0.012,-0.091,0.159,-0.121,0.19,0.191,-0.084,0.144,-0.019,0.14,-0.365,-0.313,-0.035,-0.107,0.158,-0.249,0.189,-0.214,0.133,0.027,-0.229,-0.103,-0.06,-0.072,0.053,0.078
250,1.399,1.483,-0.865,-0.079,-0.127,1.133,-0.438,0.385,-0.113,0.496,0.341,0.842,0.133,-0.216,0.686,0.24,0.016,-0.103,-0.061,0.238,0.108,0.176,-0.134,-0.14,0.386,-0.232,0.136,0.057,0.223,0.031,0.362,-0.257,0.042,-0.016,0.008,0.126,0.016,0.067,-0.035,0.004,0.185,-0.122,0.223,0.296,-0.079,-0.036,-0.136,-0.054,0.025,0.072,-0.014,0.046,-0.091,0.026,-0.214,-0.136,-0.086,-0.109,0.023,-0.096,0.051,-0.119,0.158,-0.033,-0.172,-0.15,-0.13,-0.023,-0.011,0.041
300,1.473,1.658,-0.81,-0.343,-0.024,1.125,-0.471,0.412,-0.167,0.614,0.076,0.989,0.067,-0.009,0.722,0.461,0.277,-0.11,-0.08,0.326,0.04,0.271,-0.212,-0.106,0.308,-0.161,0.07,0.104,0.169,0.142,0.452,-0.197,0.051,0.142,0.035,0.084,0.399,-0.052,0.031,0.008,-0.032,-0.216,0.26,0.245,-0.004,0.073,-0.158,-0.024,0.217,-0.058,-0.092,0.011,-0.07,0.007,-0.046,-0.067,-0.016,-0.089,-0.073,0.06,0.026,-0.038,0.089,0.004,-0.057,-0.081,-0.028,-0.02,-0.01,0.009
350,1.773,2.528,-0.985,-0.337,-0.719,2.054,-0.117,0.648,0.192,0.644,0.638,0.608,0.627,-0.497,0.975,-0.297,-0.208,0.099,-0.012,-0.282,-0.592,-0.305,-0.04,-0.305,0.802,-0.445,-0.093,0.018,0.533,-0.255,0.762,-0.428,-0.05,-0.025,-0.063,0.241,-0.644,-0.229,-0.245,-0.288,-0.442,-0.593,0.21,-0.129,0.309,-0.067,-0.643,-0.027,0.023,-0.248,-0.403,0.158,-0.098,-0.02,0.53,0.213,0.035,-0.156,-0.134,0.214,-0.241,-0.012,-0.073,-0.142,0.45,0.217,-0.324,0.072,0.103,0.156
400,1.314,1.236,-0.885,-0.201,0.062,1.03,-0.373,0.391,-0.011,0.51,0.187,0.717,0.169,-0.131,0.662,0.168,0.18,-0.145,-0.009,0.174,0.102,0.209,-0.092,-0.129,0.192,-0.146,0.138,0.08,0.291,-0.013,0.295,-0.168,0.077,0.041,-0.015,0.181,0.09,-0.092,0.072,0.174,0.279,-0.021,0.252,0.265,-0.073,0.015,-0.108,0.059,-0.029,0.109,-0.024,0.087,0.088,0.059,-0.125,-0.138,-0.054,-0.083,-0.01,-0.16,0.041,-0.147,0.032,-0.019,-0.176,-0.124,-0.035,-0.047,0.031,0.079
450,1.781,1.585,-0.673,-0.214,-0.036,1.086,-0.573,0.492,-0.322,0.469,0.232,1.123,0.012,-0.4,0.615,0.326,0.14,-0.111,-0.194,0.28,0.007,0.173,0.009,-0.018,0.38,-0.095,0.139,0.083,0.248,0.113,0.387,-0.277,-0.107,-0.006,-0.043,0.036,0.171,0.023,-0.09,0.2,0.155,-0.024,0.131,0.503,-0.148,-0.088,-0.159,-0.26,0.162,0.022,-0.248,0.009,-0.129,-0.169,-0.124,-0.171,0.011,-0.137,0.036,-0.095,0.187,-0.156,0.158,-0.161,-0.25,-0.095,-0.224,-0.048,-0.049,0.147
