timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.473,1.244,-0.928,-0.241,0.038,1.018,-0.584,0.21,-0.123,0.519,0.179,0.793,-0.037,-0.102,0.642,0.327,0.245,-0.055,-0.066,0.342,0.291,0.343,-0.177,-0.062,0.141,0.051,0.069,0.216,0.113,0.068,0.281,-0.145,0.109,0.069,0.013,-0.098,0.405,-0.015,0.161,0.202,0.21,0.004,0.206,0.25,-0.057,0.022,-0.051,-0.001,0.054,0.027,-0.074,0.142,0.096,0.154,-0.216,-0.163,-0.033,-0.074,0.014,-0.162,0.059,-0.153,0.096,0.026,-0.272,-0.149,0.009,-0.046,0.04,0.066
50,1.59,1.461,-1.065,-0.27,-0.167,1.183,-0.227,0.054,-0.156,0.389,0.318,0.746,0.16,-0.1,0.387,-0.001,0.041,-0.043,0.123,0.155,0.034,0.135,0.056,-0.178,0.02,-0.047,-0.168,0.304,0.356,-0.013,0.298,0.135,0.078,0.132,-0.09,-0.021,0.131,-0.212,0.064,0.085,0.145,-0.156,0.244,0.089,0.024,-0.022,-0.046,0.154,0.033,0.124,-0.114,0.259,0.156,0.15,-0.112,-0.134,0.042,-0.191,-0.018,-0.323,0.055,-0.133,-0.007,-0.032,-0.045,-0.086,-0.255,0.036,0.037,0.147
100,1.273,1.381,-1.147,-0.105,-0.219,1.211,-0.434,0.119,0.096,0.354,0.358,0.588,0.242,-0.274,0.516,-0.151,-0.015,-0.001,0.115,-0.058,0.029,0.104,0.042,-0.138,0.06,0.023,-0.13,0.395,0.381,-0.083,0.192,-0.114,0.178,0.166,-0.148,0.071,0.094,-0.201,-0.008,0.138,0.264,-0.044,0.335,0.185,-0.157,-0.046,-0.04,0.054,0.092,0.123,-0.143,0.26,0.106,0.096,-0.036,-0.18,0.009,-0.131,0.028,-0.257,0.123,-0.128,-0.005,-0.082,-0.184,0.016,-0.141,0.013,0.068,0.178
150,1.68,1.62,-0.852,-0.469,0.126,1.071,-0.473,0.392,-0.277,0.631,0.057,1.174,-0.015,0.004,0.816,0.558,0.391,-0.16,-0.036,0.554,0.128,0.222,-0.229,-0.002,0.298,-0.142,0.117,-0.066,0.059,0.211,0.497,-0.339,0.1,-0.104,0.114,0.061,0.444,0.351,0.086,0.125,0.103,-0.175,0.061,0.353,-0.056,0.05,-0.414,0.062,0.25,-0.267,-0.014,-0.048,-0.059,0.153,-0.111,-0.093,-0.083,-0.014,-0.055,-0.092,-0.017,-0.132,0.02,0.073,-0.092,-0.08,0.005,-0.021,-0.038,0.054
200,1.393,1.656,-0.876,-0.352,-0.012,1.089,-0.56,0.195,-0.131,0.653,0.085,1.108,0.003,0.026,0.738,0.42,0.266,-0.14,0.011,0.432,0.11,0.223,-0.162,-0.092,0.079,-0.088,-0.076,0.209,0.072,0.223,0.375,-0.058,0.235,0.179,-0.112,0.048,0.552,-0.066,-0.001,0.128,0.078,-0.092,0.255,0.336,-0.047,0.078,-0.209,0.107,0.228,-0.093,0.049,0.044,-0.013,0.191,-0.201,-0.187,-0.018,-0.093,0.004,-0.108,0.035,-0.097,0.088,0.07,-0.153,-0.147,0.001,-0.012,0.023,0.074
250,1.715,1.929,-0.847,-0.493,-0.244,1.641,-0.295,0.535,-0.043,0.569,0.246,1.254,0.41,-0.379,0.908,0.149,0.043,-0.141,-0.027,-0.086,-0.294,-0.036,-0.224,0.105,0.784,-0.498,0.242,-0.228,0.447,-0.066,0.547,-0.969,-0.071,-0.337,0.195,0.23,-0.028,0.417,-0.228,-0.301,-0.199,-0.504,0.204,-0.128,-0.013,-0.172,-0.466,-0.29,0.385,-0.325,-0.26,-0.055,-0.232,0.011,0.234,0.039,-0.052,-0.053,0.024,0.158,-0.109,0.014,0.076,-0.183,0.077,0.121,-0.129,0.001,0.061,0.133
300,1.74,1.681,-1.099,-0.441,-0.026,1.397,-0.508,0.243,-0.103,0.64,0.303,1.102,0.078,-0.077,0.67,0.124,0.188,-0.021,0.166,0.301,0.049,0.167,-0.077,-0.194,0.174,-0.13,-0.174,0.295,0.434,0.005,0.387,0.049,0.12,0.297,-0.196,0.106,0.238,-0.127,0.064,0.121,0.072,-0.13,0.253,0.276,-0.105,-0.028,0.062,0.138,0.114,0.151,-0.103,0.256,0.141,0.21,-0.175,-0.286,-0.01,-0.116,0.13,-0.336,0.124,-0.19,0.092,0.011,-0.173,-0.149,-0.017,-0.001,0.152,0.121
350,1.741,1.564,-0.826,-0.395,-0.154,1.157,-0.357,0.161,-0.116,0.529,0.202,1.136,0.098,-0.014,0.674,0.287,0.253,-0.145,0.024,0.187,0.036,0.146,-0.098,-0.052,0.227,-0.138,-0.024,0.052,0.101,0.115,0.382,-0.429,0.104,0.046,0.132,0.006,0.412,0.073,0.048,0.066,0.126,-0.145,0.267,0.251,-0.013,-0.043,-0.265,-0.12,0.258,-0.083,-0.078,0.117,-0.03,0.145,-0.121,-0.154,-0.034,-0.076,-0.031,-0.085,0.123,-0.091,0.033,0.0,-0.134,-0.056,-0.05,0.012,-0.018,0.068
400,1.783,1.874,-0.677,-0.564,-0.231,1.297,-0.086,0.361,-0.092,0.682,0.309,1.122,0.183,0.203,0.828,0.172,0.09,-0.143,0.047,0.258,-0.153,-0.089,-0.344,-0.139,0.489,-0.33,-0.199,-0.159,0.142,0.086,0.661,-0.286,0.218,0.034,-0.038,0.157,0.242,-0.01,-0.095,-0.118,-0.245,-0.362,0.292,0.194,0.13,-0.053,-0.434,0.175,0.173,0.02,-0.027,0.183,-0.026,0.353,0.024,-0.252,-0.029,-0.017,0.07,-0.104,0.003,-0.119,0.048,0.037,0.014,-0.087,0.042,-0.023,0.202,0.057
450,1.492,1.584,-0.954,-0.213,-0.368,1.307,-0.43,0.182,0.14,0.361,0.264,0.743,0.355,-0.189,0.492,0.064,0.01,0.094,0.254,-0.149,-0.039,0.107,0.074,-0.284,0.168,-0.048,-0.213,0.348,0.342,-0.031,0.347,-0.007,0.135,0.386,-0.137,0.019,0.071,-0.242,-0.038,-0.076,0.058,-0.093,0.446,0.182,-0.092,-0.031,-0.045,0.019,0.109,0.21,-0.168,0.306,0.114,0.172,-0.112,-0.223,-0.013,-0.131,0.079,-0.323,0.206,-0.166,0.144,-0.055,-0.299,-0.154,-0.031,-0.018,0.071,0.145
