timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.502,1.841,-0.81,-0.152,-0.32,1.418,-0.279,0.656,-0.064,0.419,0.266,0.826,0.385,-0.424,0.816,0.068,0.045,-0.061,-0.048,-0.125,-0.281,-0.051,-0.106,-0.07,0.67,-0.379,0.025,-0.074,0.404,0.018,0.481,-0.53,-0.075,-0.273,0.162,0.068,-0.256,0.27,-0.127,-0.106,-0.078,-0.367,0.218,0.184,-0.14,-0.131,-0.416,-0.218,0.207,-0.16,-0.314,-0.081,-0.201,-0.164,0.129,0.101,0.066,-0.121,-0.08,0.142,0.017,-0.048,0.091,-0.158,0.03,0.012,-0.196,0.003,-0.035,0.081
50,1.539,1.154,-1.003,-0.269,0.123,0.891,-0.343,0.154,-0.193,0.531,0.248,0.951,-0.052,0.04,0.518,0.142,0.237,-0.164,-0.078,0.368,0.236,0.088,-0.176,-0.073,0.197,-0.224,0.024,0.095,0.192,0.076,0.334,0.049,0.141,0.026,-0.069,0.048,0.297,-0.088,0.072,-0.014,0.156,-0.128,0.251,0.227,0.031,0.038,0.063,0.085,0.07,0.194,-0.025,0.138,0.032,0.165,-0.179,-0.26,-0.05,-0.039,0.123,-0.269,0.081,-0.148,0.057,0.066,-0.075,-0.109,-0.004,-0.045,0.163,0.05
100,1.655,2.099,-0.712,-0.425,-0.158,1.39,-0.535,0.727,-0.108,0.655,0.183,1.042,0.274,-0.352,1.02,0.493,0.193,-0.171,-0.164,0.227,-0.155,0.108,-0.198,0.071,0.667,-0.276,0.292,-0.214,0.273,0.05,0.537,-0.639,-0.097,-0.166,0.262,0.06,0.107,0.251,-0.089,-0.146,-0.123,-0.433,0.161,0.212,0.162,-0.064,-0.509,-0.283,0.235,-0.234,-0.247,-0.047,-0.207,0.007,0.141,0.036,-0.021,0.011,-0.024,0.178,-0.116,-0.036,0.115,-0.096,0.045,0.023,-0.135,-0.013,0.055,0.116
150,1.727,1.623,-0.707,-0.274,-0.012,1.109,-0.277,0.478,-0.329,0.441,0.178,1.151,0.078,-0.194,0.712,0.392,0.137,-0.345,-0.229,0.309,0.028,0.098,-0.397,0.108,0.447,-0.329,0.298,-0.122,0.143,0.108,0.44,-0.391,0.005,-0.296,0.199,0.07,0.099,0.271,-0.162,-0.11,0.057,-0.239,0.084,0.149,-0.029,0.009,-0.201,-0.177,0.114,-0.202,-0.146,-0.099,-0.192,-0.13,0.02,-0.022,-0.031,-0.081,-0.005,0.193,-0.041,0.054,0.086,-0.067,0.023,0.015,-0.095,-0.014,-0.029,0.076
200,1.761,1.956,-0.834,-0.317,-0.272,1.659,-0.558,0.419,0.003,0.797,0.303,1.2,0.387,-0.345,1.002,0.355,0.121,-0.158,0.029,0.019,-0.084,0.277,-0.107,-0.238,0.544,-0.193,-0.002,0.156,0.276,0.079,0.404,-0.256,-0.017,0.052,0.031,0.1,0.194,-0.033,-0.112,0.028,0.028,-0.193,0.344,0.365,-0.108,-0.152,-0.122,-0.173,0.241,-0.033,-0.189,-0.071,-0.257,-0.045,-0.198,-0.129,0.071,-0.187,0.065,0.097,0.126,-0.023,0.23,-0.085,-0.012,-0.062,-0.116,-0.028,0.014,0.071
250,1.63,1.392,-0.986,-0.394,0.092,1.15,-0.352,0.342,-0.117,0.686,0.22,1.078,0.167,0.013,0.767,0.281,0.211,-0.148,0.125,0.283,0.159,0.191,-0.071,-0.095,0.266,-0.338,-0.028,0.116,0.451,0.098,0.348,-0.07,0.127,0.108,-0.182,0.134,0.325,-0.017,0.063,0.009,0.096,-0.193,0.474,0.375,-0.127,0.021,-0.078,0.266,0.097,0.227,0.095,0.1,0.122,0.266,-0.271,-0.271,-0.018,-0.149,0.156,-0.219,0.034,-0.176,0.108,0.081,-0.17,-0.116,-0.017,-0.025,0.162,0.1
300,1.752,1.884,-0.721,-0.215,-0.034,1.449,-0.827,0.781,-0.114,0.56,0.14,0.792,0.256,-0.799,1.121,0.416,0.095,0.034,-0.051,-0.091,-0.099,0.177,0.002,0.172,0.664,-0.305,0.482,-0.196,0.453,-0.11,0.302,-1.017,-0.155,-0.25,0.28,0.222,-0.043,0.399,-0.074,0.109,0.306,-0.121,-0.011,0.267,-0.228,-0.201,-0.332,-0.382,0.254,-0.184,-0.205,-0.256,-0.314,-0.229,-0.188,0.054,0.076,-0.105,-0.077,0.219,0.121,0.007,0.172,-0.228,-0.212,-0.039,-0.207,-0.088,-0.163,0.024
350,1.343,1.611,-0.804,-0.198,0.065,0.776,-0.554,0.48,-0.118,0.403,0.003,0.787,-0.051,-0.265,0.769,0.421,0.197,-0.162,-0.121,0.218,0.18,0.383,-0.125,0.222,0.275,-0.181,0.387,-0.131,0.002,0.162,0.185,-0.382,0.14,-0.059,0.11,-0.02,0.362,0.314,0.096,0.09,0.348,-0.015,0.136,0.441,-0.096,0.048,-0.033,-0.107,0.239,0.015,-0.047,-0.125,-0.084,-0.054,-0.336,-0.193,0.008,-0.125,0.018,0.036,0.158,-0.002,0.183,-0.02,-0.27,-0.11,-0.089,-0.12,-0.134,0.048
400,1.964,1.828,-0.901,-0.313,-0.254,1.477,-0.003,0.552,-0.182,0.507,0.437,1.077,0.391,-0.275,0.506,-0.065,0.006,-0.079,-0.088,0.035,-0.249,-0.203,-0.198,-0.167,0.739,-0.428,0.051,-0.016,0.521,-0.109,0.625,-0.118,-0.141,-0.057,-0.146,0.239,-0.139,-0.047,-0.261,-0.278,-0.199,-0.401,0.244,0.074,0.021,-0.087,-0.311,-0.04,0.098,-0.015,-0.234,0.098,-0.039,0.11,0.306,-0.026,-0.02,-0.1,0.003,-0.014,-0.121,-0.093,-0.002,-0.12,0.103,0.026,-0.146,0.069,0.133,0.134
450,1.585,1.517,-0.986,-0.231,-0.044,1.072,-0.471,0.464,-0.192,0.47,0.239,0.809,0.108,-0.284,0.706,0.24,0.277,-0.101,-0.077,0.062,-0.016,0.146,-0.079,-0.054,0.407,-0.213,0.237,0.083,0.125,0.065,0.303,-0.363,0.09,-0.013,0.06,0.073,0.153,-0.224,0.084,0.131,0.224,0.073,0.185,0.332,0.106,0.005,-0.167,-0.151,0.015,0.214,-0.138,0.213,0.006,0.117,-0.146,-0.178,-0.044,-0.084,0.044,-0.223,0.087,-0.195,0.097,0.015,-0.266,-0.144,-0.109,-0.056,0.045,0.121
