timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.433,1.801,-0.933,-0.045,-0.318,1.249,-0.591,0.381,0.119,0.231,0.281,0.449,0.287,-0.637,0.561,-0.078,-0.137,-0.001,0.161,-0.15,-0.002,0.242,0.313,-0.067,0.199,-0.005,0.083,0.377,0.38,-0.121,0.053,-0.472,-0.026,0.024,0.055,0.017,-0.12,-0.144,-0.102,0.167,0.434,0.049,0.312,0.365,-0.149,-0.24,-0.042,-0.374,0.218,0.097,-0.357,0.115,-0.112,-0.112,-0.138,-0.085,0.062,-0.218,-0.065,-0.156,0.224,-0.16,0.104,-0.169,-0.384,0.005,-0.188,-0.007,-0.084,0.165
50,1.346,1.687,-0.892,-0.265,-0.182,1.015,-0.548,0.267,-0.035,0.491,0.13,0.844,0.029,-0.09,0.636,0.2,0.137,0.014,0.065,0.187,0.074,0.248,-0.001,-0.148,0.141,-0.008,-0.089,0.317,0.242,0.106,0.371,0.04,0.078,0.295,-0.065,-0.057,0.293,-0.245,-0.037,0.038,0.053,-0.091,0.366,0.256,-0.03,-0.038,0.069,-0.016,0.225,0.152,-0.126,0.106,0.006,0.095,-0.166,-0.173,0.073,-0.114,0.102,-0.176,0.088,-0.157,0.073,0.011,-0.155,-0.116,-0.131,0.032,-0.009,0.09
100,1.754,1.557,-0.981,-0.3,-0.072,1.19,-0.222,0.547,-0.096,0.438,0.228,0.947,0.208,-0.262,0.739,0.057,0.129,-0.121,0.002,0.159,-0.189,0.056,-0.103,0.038,0.519,-0.34,0.131,-0.099,0.406,-0.049,0.402,-0.512,0.049,-0.319,0.105,0.13,0.044,0.255,-0.042,0.008,0.043,-0.301,0.16,0.221,0.021,-0.054,-0.343,-0.082,0.13,-0.048,-0.155,-0.064,-0.085,0.018,-0.057,-0.077,-0.012,-0.097,-0.04,0.044,0.061,-0.027,0.08,-0.069,-0.083,-0.008,-0.183,-0.008,-0.066,0.04
150,1.425,1.875,-1.065,-0.245,-0.388,1.395,-0.369,0.521,0.062,0.328,0.424,0.64,0.395,-0.483,0.711,-0.222,-0.167,-0.029,0.034,-0.115,-0.237,-0.171,-0.085,0.0,0.6,-0.305,-0.024,0.12,0.373,-0.079,0.416,-0.576,0.053,-0.183,0.092,0.036,-0.329,-0.07,-0.144,0.043,0.03,-0.252,0.123,0.09,0.128,-0.081,-0.452,-0.277,0.114,-0.151,-0.365,0.124,-0.13,-0.114,0.245,0.054,0.048,-0.101,-0.129,0.078,0.004,-0.025,-0.016,-0.186,0.076,0.059,-0.287,0.04,-0.013,0.149
200,1.315,1.753,-0.926,-0.18,-0.268,1.223,-0.473,0.43,0.028,0.466,0.347,0.673,0.288,-0.287,0.646,-0.095,0.044,0.043,0.141,-0.06,-0.174,-0.006,0.064,-0.189,0.337,-0.089,-0.009,0.247,0.434,-0.056,0.337,-0.179,0.054,-0.017,-0.043,0.09,-0.055,-0.174,-0.11,0.083,0.055,-0.199,0.275,0.132,0.105,-0.048,-0.195,-0.168,0.126,-0.026,-0.244,0.106,-0.059,-0.041,0.154,0.042,0.012,-0.167,-0.056,0.019,-0.031,-0.052,-0.048,-0.141,0.108,0.069,-0.171,0.052,-0.013,0.085
250,1.59,1.716,-0.654,-0.388,-0.191,1.283,-0.223,0.312,-0.123,0.528,0.252,0.771,0.206,-0.065,0.658,0.253,0.13,-0.121,0.018,0.187,-0.073,0.148,-0.1,-0.13,0.234,-0.164,-0.055,-0.01,0.27,-0.014,0.383,-0.136,-0.007,0.131,0.003,0.075,0.163,0.069,-0.054,-0.01,0.024,-0.234,0.173,0.201,-0.032,-0.025,-0.168,0.126,0.142,-0.092,-0.045,0.017,-0.018,0.094,-0.107,-0.083,0.009,-0.108,0.021,-0.039,0.08,-0.022,0.046,0.048,-0.039,-0.064,-0.076,-0.027,-0.007,0.06
300,1.452,1.425,-0.897,-0.224,-0.214,0.889,-0.395,0.126,-0.023,0.438,0.215,0.546,-0.034,0.024,0.544,0.176,0.122,-0.151,0.038,0.336,0.077,0.269,-0.155,-0.129,0.084,0.011,-0.02,0.196,0.134,-0.004,0.214,0.065,0.08,0.093,-0.057,-0.038,0.244,-0.103,0.065,0.05,0.189,-0.162,0.266,0.144,-0.067,0.025,-0.04,0.088,0.103,0.056,-0.089,0.202,0.09,0.113,-0.025,-0.17,-0.035,-0.141,0.042,-0.189,-0.013,-0.132,0.041,-0.022,-0.135,-0.049,-0.033,0.027,0.014,0.111
350,1.707,1.813,-0.898,-0.53,-0.171,1.285,-0.267,0.374,-0.123,0.858,0.316,1.201,0.09,0.195,0.782,0.392,0.282,-0.269,-0.037,0.35,-0.058,0.061,-0.42,-0.146,0.387,-0.296,-0.061,-0.046,0.041,0.252,0.659,0.064,0.095,0.186,-0.157,0.249,0.475,-0.034,-0.089,-0.152,-0.119,-0.254,0.339,0.224,0.019,-0.04,-0.209,0.219,0.179,0.025,-0.057,0.103,0.052,0.244,0.037,-0.077,0.0,-0.146,0.03,-0.072,-0.071,-0.13,0.034,-0.045,0.015,-0.045,-0.088,-0.01,0.066,0.017
400,1.39,1.854,-1.041,-0.26,0.016,1.258,-0.648,0.583,-0.215,0.357,0.268,1.008,0.162,-0.64,0.68,0.2,0.06,-0.135,-0.173,0.085,-0.03,0.023,-0.083,0.122,0.462,-0.28,0.371,0.128,0.164,0.093,0.367,-0.613,-0.012,-0.367,0.343,-0.046,-0.042,0.209,-0.111,0.098,0.191,-0.15,0.045,0.176,0.033,-0.137,-0.318,-0.584,0.169,-0.262,-0.449,-0.098,-0.3,-0.293,0.163,0.226,0.124,-0.135,-0.183,0.239,0.048,0.05,-0.004,-0.24,-0.084,-0.013,-0.215,-0.01,-0.222,0.018
450,1.624,1.473,-0.977,-0.325,-0.009,1.199,-0.17,0.378,-0.199,0.454,0.332,0.984,0.133,-0.198,0.617,0.11,0.1,-0.171,0.038,0.1,0.008,0.062,-0.092,0.026,0.39,-0.33,0.106,0.058,0.362,0.068,0.349,-0.246,0.125,-0.219,0.032,0.056,0.084,0.179,0.068,0.033,0.103,-0.145,0.224,0.237,-0.154,-0.055,-0.12,-0.01,0.051,0.016,-0.159,-0.061,-0.008,0.008,-0.076,-0.054,0.095,-0.144,-0.028,-0.101,0.033,-0.125,0.014,-0.056,-0.155,-0.11,-0.191,-0.027,0.005,0.12
