timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.51,1.512,-0.884,-0.313,-0.078,1.074,-0.309,0.217,-0.088,0.524,0.251,0.869,0.041,-0.04,0.644,0.236,0.106,-0.044,0.028,0.265,0.067,0.199,-0.118,-0.098,0.175,-0.083,0.021,0.085,0.121,0.151,0.391,-0.054,0.16,0.025,-0.085,0.042,0.391,0.065,0.083,0.011,0.069,-0.174,0.312,0.158,0.021,0.061,-0.042,0.192,0.136,0.066,-0.008,0.166,0.128,0.324,-0.144,-0.248,-0.082,-0.012,0.208,-0.211,-0.01,-0.103,0.032,0.077,-0.076,-0.071,0.055,-0.05,0.026,-0.006
50,1.452,1.499,-0.763,-0.107,-0.323,1.282,-0.402,0.353,0.043,0.487,0.359,0.865,0.274,-0.294,0.559,-0.052,-0.035,-0.087,0.005,0.041,-0.016,0.122,-0.012,-0.244,0.418,-0.178,-0.068,0.235,0.431,-0.012,0.265,-0.303,-0.093,0.032,-0.071,0.152,-0.064,-0.148,-0.097,0.015,0.078,-0.19,0.283,0.277,-0.093,-0.078,-0.146,-0.042,0.017,0.144,-0.227,0.162,-0.052,-0.029,-0.087,-0.103,0.129,-0.204,-0.003,-0.068,0.141,-0.132,0.118,-0.106,-0.18,-0.097,-0.192,0.021,0.002,0.122
100,1.246,1.701,-1.047,-0.133,-0.075,1.023,-0.697,0.406,-0.078,0.453,0.178,0.619,0.013,-0.404,0.714,0.337,0.118,-0.126,-0.164,0.292,0.2,0.307,-0.03,-0.099,0.172,-0.141,0.152,0.199,0.127,0.111,0.175,-0.171,-0.004,-0.1,0.084,-0.058,0.066,-0.067,-0.034,0.185,0.298,-0.034,0.186,0.332,-0.12,-0.058,-0.056,-0.165,0.084,0.152,-0.108,0.121,-0.017,0.072,-0.224,-0.235,-0.028,-0.115,0.127,-0.133,0.075,-0.156,0.066,-0.081,-0.2,-0.097,-0.077,-0.069,-0.049,0.015
150,1.312,1.753,-0.988,-0.185,-0.185,1.137,-0.403,0.415,0.092,0.38,0.204,0.448,0.129,-0.297,0.637,0.075,0.02,-0.09,0.031,0.077,0.015,0.193,-0.009,-0.18,0.22,-0.097,-0.03,0.127,0.172,-0.033,0.222,-0.034,0.069,0.012,-0.003,-0.013,0.162,-0.041,0.004,0.053,0.194,-0.064,0.298,0.325,-0.067,-0.053,-0.06,0.098,0.14,0.188,-0.022,0.176,0.162,0.199,-0.21,-0.243,-0.03,-0.172,0.144,-0.19,0.124,-0.039,0.115,-0.024,-0.16,-0.018,-0.129,0.001,-0.037,0.079
200,1.371,1.62,-0.747,-0.298,0.067,0.988,-0.328,0.52,-0.27,0.635,0.164,1.02,0.025,-0.039,0.636,0.384,0.148,-0.22,-0.196,0.512,-0.027,-0.009,-0.345,-0.176,0.578,-0.38,0.133,-0.097,0.385,0.087,0.565,-0.055,-0.175,-0.192,0.013,0.096,0.138,0.239,-0.087,-0.207,-0.172,-0.416,0.179,0.206,0.167,0.034,-0.295,0.124,0.119,-0.122,0.064,0.034,-0.014,0.283,-0.043,-0.129,-0.126,0.048,0.16,-0.11,-0.118,-0.075,-0.028,0.047,0.091,-0.052,0.041,0.018,0.09,0.003
250,1.384,2.034,-0.882,-0.187,-0.418,1.47,-0.51,0.381,0.09,0.459,0.53,0.66,0.367,-0.329,0.747,-0.004,-0.065,-0.055,-0.015,-0.064,-0.155,0.154,0.097,-0.243,0.293,-0.039,0.002,0.327,0.16,0.063,0.374,-0.173,0.184,0.027,0.04,-0.069,0.082,-0.209,-0.059,-0.037,0.089,-0.207,0.371,0.158,0.098,-0.12,-0.252,-0.429,0.234,0.035,-0.538,0.167,-0.211,-0.091,0.306,0.166,0.113,-0.173,-0.063,0.09,-0.036,-0.068,0.009,-0.16,0.03,0.072,-0.204,0.003,0.047,0.114
300,1.501,2.072,-0.95,-0.21,-0.315,1.304,-0.734,0.542,0.068,0.433,0.186,0.452,0.271,-0.657,0.916,0.08,0.032,0.148,0.046,-0.086,-0.02,0.164,0.131,-0.065,0.508,-0.048,0.16,0.233,0.296,-0.112,0.386,-0.515,-0.005,-0.041,0.072,0.089,-0.008,-0.153,-0.017,0.192,0.176,-0.123,0.204,0.264,0.021,-0.16,-0.243,-0.368,0.189,-0.062,-0.323,0.026,-0.204,-0.214,-0.02,0.008,0.088,-0.097,-0.127,0.062,0.161,-0.095,0.066,-0.111,-0.147,-0.061,-0.17,0.008,-0.093,0.078
350,1.23,2.148,-0.83,-0.135,-0.654,1.58,-0.598,0.455,0.293,0.27,0.457,0.364,0.49,-0.898,0.789,-0.092,-0.135,0.064,0.0,-0.351,-0.111,0.157,0.194,-0.071,0.368,-0.091,0.119,0.259,0.272,-0.127,0.221,-0.639,-0.021,-0.11,0.207,0.071,-0.375,-0.076,-0.158,0.113,0.271,-0.05,0.226,0.154,-0.06,-0.214,-0.258,-0.45,0.126,0.028,-0.412,0.079,-0.142,-0.122,0.079,0.059,0.005,-0.17,0.005,-0.014,0.125,-0.057,0.048,-0.213,-0.186,0.1,-0.258,0.005,-0.08,0.197
400,1.738,1.718,-0.797,-0.277,-0.397,1.481,-0.032,0.372,0.052,0.656,0.461,1.116,0.38,0.085,0.643,0.012,0.054,-0.175,-0.002,-0.068,-0.182,0.0,-0.18,-0.153,0.439,-0.376,-0.029,-0.0,0.298,0.002,0.463,-0.118,0.04,0.095,-0.074,0.186,0.001,0.08,-0.121,-0.247,-0.131,-0.269,0.379,0.221,-0.151,-0.109,-0.227,0.076,0.153,0.208,-0.133,0.097,-0.053,0.079,-0.016,-0.127,-0.048,-0.186,0.205,-0.129,0.017,-0.119,0.129,-0.065,0.03,-0.001,-0.104,-0.013,0.091,0.085
450,1.701,1.902,-0.92,-0.173,-0.265,1.193,-0.417,0.664,-0.168,0.384,0.393,1.137,0.16,-0.514,0.639,0.13,0.039,-0.199,-0.175,0.188,0.004,0.162,-0.136,-0.037,0.487,-0.268,0.21,0.101,0.168,0.101,0.412,-0.464,-0.265,-0.198,0.168,-0.038,-0.138,0.065,-0.171,0.043,0.112,-0.063,0.122,0.322,-0.032,-0.198,-0.272,-0.466,0.028,0.06,-0.427,0.098,-0.23,-0.1,0.008,-0.034,0.07,-0.176,-0.005,0.013,0.085,-0.057,0.07,-0.168,-0.192,-0.06,-0.228,-0.006,-0.043,0.187
