timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.615,1.293,-1.146,-0.124,-0.057,1.216,-0.441,0.214,0.064,0.483,0.277,0.992,0.108,-0.157,0.591,0.161,0.142,-0.214,0.046,0.1,0.184,0.359,0.017,-0.154,0.076,0.021,-0.088,0.331,0.349,-0.005,0.126,0.033,0.108,0.095,-0.019,-0.072,0.227,-0.035,0.094,0.138,0.391,-0.052,0.405,0.389,-0.264,-0.069,0.156,-0.094,0.137,0.332,-0.184,0.184,0.041,0.09,-0.309,-0.363,0.075,-0.276,0.118,-0.238,0.313,-0.157,0.135,-0.044,-0.35,-0.114,-0.075,-0.013,0.016,0.142
50,1.789,2.078,-0.893,-0.105,-0.198,1.53,-0.445,0.388,0.045,0.498,0.489,0.934,0.309,-0.486,0.739,-0.019,-0.078,-0.093,0.046,0.013,-0.179,0.341,-0.02,-0.119,0.357,-0.04,0.2,0.136,0.28,-0.089,0.33,-0.481,-0.137,-0.03,0.081,0.212,0.028,0.104,-0.148,0.241,0.263,-0.144,0.12,0.32,-0.124,-0.159,-0.218,-0.444,0.245,-0.144,-0.347,-0.063,-0.203,-0.198,0.161,0.068,0.058,-0.182,-0.003,0.096,-0.014,-0.008,0.061,-0.181,0.057,0.003,-0.256,0.006,-0.101,0.048
100,1.655,1.636,-0.866,-0.311,-0.255,1.488,-0.278,0.271,0.163,0.626,0.242,0.812,0.348,0.065,0.811,0.256,0.171,-0.036,0.326,-0.041,-0.022,0.192,-0.142,-0.253,0.354,-0.214,-0.064,0.035,0.434,-0.141,0.408,-0.158,0.274,0.383,-0.046,0.278,0.23,-0.077,0.054,-0.035,-0.013,-0.337,0.456,0.114,-0.087,0.122,-0.078,0.512,-0.015,0.202,0.093,0.157,0.266,0.427,-0.124,-0.197,-0.026,-0.13,0.16,-0.208,-0.086,-0.148,-0.05,0.115,0.068,-0.037,0.053,-0.068,0.197,0.012
150,1.995,1.815,-0.817,-0.511,-0.047,1.31,-0.144,0.563,-0.195,0.579,0.352,0.969,0.163,-0.055,0.793,0.271,0.182,-0.303,-0.027,0.265,-0.093,0.15,-0.281,0.03,0.448,-0.253,0.269,-0.19,0.188,-0.004,0.489,-0.335,0.188,-0.195,-0.018,0.16,0.305,0.082,0.055,0.1,0.088,-0.262,0.244,0.305,0.169,0.028,-0.458,-0.164,0.183,-0.147,-0.095,-0.059,-0.121,0.017,0.041,0.049,-0.043,-0.064,-0.073,0.117,-0.124,-0.078,0.036,0.024,0.128,-0.06,-0.057,-0.03,-0.013,0.067
200,1.5,1.532,-0.894,-0.137,-0.016,1.046,-0.433,0.408,-0.139,0.498,0.3,1.042,0.124,-0.058,0.575,0.217,0.167,-0.121,0.002,0.093,0.087,0.21,-0.075,-0.202,0.193,-0.193,-0.063,0.208,0.209,0.126,0.351,-0.054,0.07,0.084,-0.018,-0.047,0.21,-0.069,0.019,0.083,0.135,-0.02,0.306,0.346,-0.162,-0.073,0.125,-0.039,0.118,0.279,-0.143,0.165,0.018,0.119,-0.242,-0.197,0.086,-0.204,0.081,-0.265,0.189,-0.188,0.119,0.007,-0.343,-0.178,-0.119,0.008,-0.019,0.078
250,1.059,1.591,-0.89,-0.221,0.01,1.036,-0.638,0.416,0.025,0.579,0.136,0.797,0.012,-0.088,0.805,0.409,0.284,-0.145,0.041,0.315,0.201,0.291,-0.114,-0.163,0.169,-0.165,-0.004,0.104,0.096,0.1,0.322,-0.044,0.074,-0.065,0.044,0.002,0.413,0.224,0.083,0.094,0.258,-0.102,0.344,0.443,-0.051,-0.031,0.013,0.247,0.224,0.087,0.164,0.066,0.116,0.327,-0.396,-0.379,-0.125,-0.065,0.236,-0.298,0.101,-0.134,0.142,0.084,-0.157,-0.065,0.006,-0.041,0.096,0.041
300,1.482,1.587,-0.789,0.046,-0.294,0.998,-0.759,0.425,-0.05,0.23,0.29,0.573,0.125,-0.562,0.582,-0.019,-0.098,-0.08,-0.044,0.134,0.098,0.26,0.12,-0.113,0.111,0.122,0.146,0.388,0.141,0.042,-0.067,-0.389,-0.044,-0.079,0.173,-0.031,0.019,0.039,0.032,0.37,0.521,0.119,0.198,0.555,-0.149,-0.089,-0.089,-0.359,0.21,0.023,-0.193,-0.05,-0.121,-0.112,-0.218,-0.09,0.007,-0.092,0.005,-0.152,0.182,-0.094,0.129,-0.114,-0.282,-0.047,-0.217,-0.033,-0.076,0.134
350,1.637,1.829,-0.896,-0.263,-0.088,1.335,-0.215,0.5,-0.183,0.573,0.293,1.175,0.105,-0.145,0.787,0.417,0.266,-0.11,-0.06,0.342,-0.081,0.152,-0.198,-0.089,0.524,-0.222,0.101,-0.048,0.237,0.122,0.517,-0.161,0.115,-0.108,-0.022,0.115,0.417,0.043,-0.053,-0.077,-0.021,-0.258,0.414,0.329,0.069,-0.022,-0.263,0.021,0.171,0.064,-0.139,0.129,-0.072,0.231,-0.045,-0.094,0.006,-0.086,0.151,-0.112,-0.046,-0.15,0.093,0.021,0.044,-0.05,-0.151,-0.008,0.12,0.082
400,1.355,1.681,-0.936,-0.131,-0.024,0.861,-0.686,0.53,-0.141,0.487,0.132,0.797,-0.009,-0.432,0.751,0.2,0.125,-0.116,-0.182,0.311,0.168,0.317,-0.044,-0.064,0.327,-0.128,0.132,0.21,0.084,0.205,0.145,-0.309,-0.15,-0.146,0.167,0.022,0.259,0.005,-0.004,0.176,0.33,-0.052,0.271,0.359,-0.061,-0.118,-0.019,-0.22,0.197,0.002,-0.089,-0.061,-0.127,-0.039,-0.238,-0.072,0.001,-0.145,0.035,-0.014,0.065,-0.041,0.161,-0.087,-0.172,-0.095,-0.184,-0.012,-0.1,0.018
450,1.456,1.122,-0.981,-0.003,0.006,0.878,-0.493,0.355,-0.134,0.228,0.158,0.423,-0.064,-0.362,0.5,0.223,0.148,-0.021,-0.093,0.113,0.165,0.327,0.073,0.034,0.104,-0.015,0.142,0.121,0.103,0.097,0.038,-0.044,0.043,-0.068,0.113,-0.08,0.213,0.176,0.048,0.185,0.397,0.024,0.16,0.427,-0.192,-0.021,0.061,-0.111,0.028,0.112,-0.133,0.065,-0.007,0.029,-0.281,-0.25,0.038,-0.126,0.112,-0.169,0.185,-0.091,0.116,-0.037,-0.332,-0.122,-0.015,-0.03,-0.053,0.032
