timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.477,2.05,-0.812,-0.3,-0.135,1.366,-0.587,0.655,-0.1,0.649,0.299,1.039,0.255,-0.426,0.947,0.212,0.086,-0.047,-0.136,0.057,-0.137,-0.041,-0.09,-0.009,0.715,-0.283,0.092,-0.053,0.339,0.109,0.499,-0.549,-0.075,-0.174,0.129,0.087,-0.073,0.154,-0.113,-0.021,-0.031,-0.324,0.099,0.208,0.04,-0.125,-0.434,-0.305,0.267,-0.179,-0.331,-0.107,-0.272,-0.181,0.115,0.01,0.075,-0.115,-0.043,0.185,-0.037,-0.047,0.051,-0.193,0.011,0.105,-0.232,0.029,-0.055,0.11
50,1.676,1.344,-0.866,-0.193,-0.173,1.133,-0.558,0.399,-0.132,0.363,0.211,0.632,0.179,-0.402,0.633,0.093,0.04,0.075,0.087,-0.017,0.032,0.054,0.087,-0.008,0.334,-0.07,0.023,0.237,0.454,-0.066,0.245,-0.249,0.024,-0.006,-0.123,0.082,0.015,-0.085,-0.043,0.209,0.258,-0.124,0.163,0.16,-0.015,-0.054,-0.123,-0.044,0.074,-0.049,-0.092,0.022,-0.027,0.022,-0.141,-0.099,-0.007,-0.122,-0.064,-0.087,0.117,-0.115,0.037,-0.096,-0.092,-0.106,-0.111,-0.011,-0.007,0.077
100,1.627,1.402,-1.076,-0.199,-0.031,1.047,-0.273,0.27,0.05,0.432,0.219,0.696,0.004,-0.051,0.532,0.141,0.146,-0.077,-0.027,0.078,0.054,0.159,0.025,-0.095,0.14,-0.167,-0.012,0.068,0.309,0.056,0.331,0.139,0.175,0.237,-0.234,0.095,0.362,-0.14,0.013,-0.065,0.106,-0.035,0.505,0.283,-0.076,-0.005,-0.001,0.164,0.118,0.274,0.03,0.246,0.091,0.262,-0.197,-0.245,-0.064,-0.098,0.141,-0.314,0.077,-0.167,0.129,0.106,-0.097,-0.139,-0.088,-0.068,0.146,0.134
150,1.448,1.563,-0.919,-0.228,-0.039,1.127,-0.327,0.305,-0.085,0.561,0.394,0.883,-0.002,-0.118,0.543,0.069,0.177,-0.074,-0.136,0.27,0.091,0.079,-0.091,-0.184,0.271,-0.156,-0.074,0.156,0.206,0.057,0.382,0.033,0.094,0.163,-0.044,0.098,0.169,-0.122,0.036,-0.037,0.047,-0.114,0.336,0.227,-0.1,0.023,-0.074,0.068,0.025,0.108,-0.115,0.218,0.04,0.099,-0.049,-0.121,-0.015,-0.13,0.033,-0.188,0.028,-0.136,0.046,-0.018,-0.097,-0.062,-0.088,0.021,0.102,0.094
200,1.508,1.591,-0.989,-0.121,-0.007,1.131,-0.545,0.214,-0.055,0.484,0.232,0.993,0.155,-0.132,0.556,0.145,0.168,-0.103,0.166,0.232,0.255,0.102,-0.009,-0.209,0.137,-0.127,-0.346,0.446,0.397,0.136,0.277,0.103,0.132,0.018,-0.097,-0.042,0.289,-0.116,0.052,0.195,0.246,-0.092,0.351,0.287,-0.112,-0.068,0.054,0.139,0.174,0.075,0.009,0.111,0.101,0.121,-0.254,-0.149,-0.03,-0.118,0.059,-0.174,0.077,-0.161,0.092,0.048,-0.191,-0.067,-0.06,-0.015,0.07,0.13
250,1.558,1.902,-0.743,-0.237,-0.317,1.366,-0.562,0.478,0.05,0.557,0.257,0.65,0.256,-0.182,0.891,0.339,0.084,0.03,0.063,0.077,-0.003,0.265,-0.048,-0.094,0.309,-0.042,0.134,0.058,0.379,-0.011,0.39,-0.258,-0.013,0.146,-0.094,0.117,0.2,-0.048,0.046,0.194,0.149,-0.165,0.301,0.282,0.009,0.032,-0.156,0.085,0.106,0.008,-0.04,0.008,0.032,0.132,-0.145,-0.093,0.002,-0.068,0.054,-0.039,0.005,-0.067,0.072,0.09,0.049,-0.095,-0.16,-0.055,0.073,0.034
300,1.76,2.056,-0.902,-0.414,-0.271,1.436,-0.154,0.388,-0.135,0.712,0.455,0.954,0.107,-0.002,0.555,0.139,0.105,-0.144,0.033,0.207,-0.106,0.044,-0.173,-0.372,0.474,-0.245,-0.133,0.141,0.336,-0.066,0.636,0.096,-0.019,0.179,-0.26,0.195,0.079,-0.226,-0.044,0.006,-0.199,-0.394,0.276,0.128,0.195,0.097,-0.453,0.216,-0.089,-0.022,-0.175,0.355,0.185,0.224,0.391,0.006,-0.032,-0.119,-0.057,-0.083,-0.25,-0.165,-0.147,0.004,0.198,0.044,-0.071,-0.012,0.172,0.123
350,1.296,1.877,-0.973,-0.148,-0.243,1.196,-0.473,0.491,-0.049,0.29,0.355,0.67,0.201,-0.43,0.679,0.032,0.04,-0.023,-0.1,0.005,-0.106,0.101,0.027,-0.007,0.33,-0.083,0.135,0.196,0.271,-0.016,0.345,-0.259,0.164,-0.07,0.029,0.035,0.097,-0.061,-0.077,-0.03,0.173,-0.067,0.229,0.217,-0.132,-0.094,-0.182,-0.23,0.21,0.023,-0.307,0.089,-0.101,-0.147,0.007,-0.048,0.036,-0.135,0.007,-0.004,0.116,-0.053,0.189,-0.125,-0.238,-0.073,-0.15,-0.057,-0.052,0.115
400,1.804,1.72,-0.799,-0.399,-0.181,1.277,-0.361,0.465,-0.129,0.585,0.337,1.021,0.039,-0.02,0.702,0.207,0.265,-0.16,0.026,0.299,-0.041,0.185,-0.062,-0.16,0.292,-0.176,0.14,0.1,0.313,0.032,0.374,-0.184,0.176,0.165,-0.179,0.087,0.355,-0.07,0.078,0.141,0.087,-0.115,0.28,0.391,0.044,0.055,-0.11,-0.025,0.167,0.069,-0.041,0.095,-0.016,0.077,-0.248,-0.176,-0.003,-0.146,0.011,-0.096,0.137,-0.127,0.137,-0.019,-0.131,-0.125,-0.051,-0.059,0.027,0.078
450,1.704,1.96,-0.958,-0.274,-0.415,1.518,-0.204,0.215,0.016,0.537,0.455,0.851,0.244,-0.282,0.535,0.007,0.057,-0.09,0.013,-0.029,-0.04,0.086,0.046,-0.172,0.241,-0.023,-0.208,0.332,0.243,-0.007,0.428,0.104,0.272,0.237,-0.141,0.048,0.238,-0.313,-0.037,0.067,0.074,-0.104,0.44,0.336,-0.021,-0.138,-0.117,-0.1,0.237,0.214,-0.256,0.238,-0.037,0.023,-0.012,-0.174,0.053,-0.195,0.01,-0.158,0.115,-0.174,0.083,-0.094,-0.102,-0.028,-0.185,-0.013,0.009,0.197
