timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.355,1.825,-0.893,-0.205,-0.172,1.171,-0.627,0.44,0.03,0.47,0.278,0.668,0.006,-0.247,0.74,0.312,0.259,-0.131,-0.018,0.131,0.11,0.25,-0.082,-0.077,0.204,-0.04,0.114,0.227,0.064,0.103,0.395,-0.029,0.147,-0.026,0.103,-0.129,0.314,-0.068,0.052,0.039,0.261,-0.144,0.396,0.405,0.038,-0.03,-0.033,-0.099,0.118,0.214,-0.116,0.072,-0.016,0.084,-0.117,-0.22,-0.039,-0.161,0.142,-0.143,0.114,-0.083,0.197,0.003,-0.075,-0.149,-0.18,0.013,0.034,-0.0
50,1.841,1.793,-0.977,-0.54,0.13,1.431,-0.554,0.562,-0.173,0.714,0.064,0.948,0.018,-0.19,1.012,0.415,0.304,-0.098,-0.044,0.339,-0.063,0.173,-0.118,0.03,0.414,-0.262,0.182,-0.046,0.317,0.125,0.408,-0.268,0.139,0.002,-0.068,0.075,0.478,0.027,0.066,0.071,-0.012,-0.226,0.279,0.247,0.025,0.028,-0.295,-0.024,0.173,-0.079,-0.205,0.039,-0.054,0.092,0.096,-0.067,-0.038,-0.059,-0.013,-0.093,-0.09,-0.151,0.006,-0.005,0.018,0.006,-0.146,-0.001,0.116,0.119
100,1.344,1.778,-1.008,-0.07,-0.032,1.25,-0.345,0.485,-0.139,0.442,0.395,0.957,0.307,-0.417,0.718,0.033,-0.023,-0.077,0.006,0.062,-0.028,-0.025,-0.108,-0.048,0.605,-0.415,0.093,0.022,0.48,-0.062,0.391,-0.425,-0.171,-0.342,0.119,0.075,-0.292,0.247,-0.15,-0.029,0.07,-0.289,0.107,0.174,-0.083,-0.183,-0.293,-0.183,0.131,-0.194,-0.235,-0.128,-0.19,-0.214,0.003,0.038,0.065,-0.139,-0.001,0.206,0.032,-0.021,0.063,-0.194,-0.077,-0.002,-0.124,-0.088,-0.061,0.064
150,1.28,1.449,-0.951,0.107,-0.145,0.972,-0.641,0.279,0.028,0.391,0.256,0.63,0.068,-0.333,0.558,0.05,0.067,-0.034,-0.073,0.187,0.246,0.348,-0.005,-0.171,0.141,0.05,0.166,0.364,0.18,0.042,0.245,-0.02,0.033,0.202,0.026,0.101,0.191,-0.206,-0.056,0.149,0.317,0.046,0.314,0.254,-0.106,-0.088,0.268,-0.037,0.071,0.224,-0.145,0.131,0.006,-0.038,-0.163,-0.07,0.05,-0.179,0.041,-0.127,0.061,-0.092,0.101,-0.064,-0.204,-0.028,-0.264,-0.005,-0.07,0.093
200,1.539,1.682,-0.932,-0.176,-0.408,1.504,-0.021,0.277,-0.049,0.426,0.488,1.091,0.501,-0.229,0.457,-0.233,-0.163,-0.015,0.071,-0.135,-0.245,-0.192,-0.118,-0.077,0.481,-0.311,-0.125,0.248,0.587,-0.1,0.504,-0.317,0.007,-0.084,0.092,0.208,-0.41,-0.147,-0.218,-0.12,-0.18,-0.274,0.243,-0.174,-0.181,-0.209,-0.308,-0.213,0.043,-0.066,-0.358,0.069,-0.13,-0.081,0.335,0.136,0.034,-0.153,0.009,0.076,-0.096,-0.112,-0.06,-0.191,0.141,0.095,-0.108,0.019,0.157,0.135
250,1.495,2.054,-0.861,-0.187,-0.464,1.718,-0.664,0.275,0.221,0.547,0.304,0.77,0.575,-0.423,0.914,0.143,0.084,-0.078,0.305,-0.144,-0.043,0.23,-0.013,-0.177,0.241,-0.033,-0.013,0.265,0.205,-0.084,0.428,-0.454,0.183,0.074,0.247,-0.001,0.006,-0.026,-0.058,0.074,0.287,-0.204,0.324,0.129,-0.235,-0.196,-0.182,-0.244,0.176,0.03,-0.247,-0.029,-0.083,-0.113,0.22,0.214,0.029,-0.077,-0.118,0.014,-0.084,0.012,-0.042,-0.092,0.07,0.002,-0.282,0.009,-0.009,0.072
300,1.395,1.565,-0.778,0.008,-0.142,1.215,-0.342,0.329,0.057,0.428,0.286,0.774,0.255,-0.265,0.687,0.154,0.1,-0.142,-0.139,0.102,-0.094,0.184,-0.039,-0.133,0.334,-0.167,0.053,0.094,0.349,0.02,0.353,-0.121,-0.046,0.02,0.048,0.003,-0.006,0.145,-0.172,-0.105,0.114,-0.231,0.306,0.351,-0.082,-0.033,-0.133,0.07,0.105,0.02,-0.093,0.073,-0.045,0.073,-0.138,-0.027,0.012,-0.095,0.065,-0.057,-0.01,-0.075,0.023,-0.013,-0.056,-0.037,-0.068,0.019,0.022,0.03
350,1.442,1.563,-0.856,-0.151,-0.091,1.154,-0.351,0.238,-0.06,0.479,0.322,0.633,0.105,-0.152,0.57,0.17,0.111,-0.142,0.079,0.143,0.087,0.242,0.022,-0.15,0.066,-0.03,0.026,0.161,0.289,-0.093,0.275,0.125,0.11,0.121,-0.134,-0.008,0.361,-0.109,0.023,-0.029,0.258,-0.076,0.407,0.26,-0.075,-0.04,-0.047,0.103,0.114,0.141,-0.053,0.104,0.035,0.082,-0.183,-0.078,0.025,-0.209,0.06,-0.2,0.052,-0.137,0.091,0.014,-0.165,-0.113,-0.097,-0.002,0.01,0.105
400,1.817,2.019,-0.949,-0.302,-0.228,1.413,-0.342,0.518,-0.115,0.563,0.354,0.82,0.124,-0.239,0.762,0.049,0.081,-0.121,-0.153,0.416,-0.088,-0.067,-0.115,-0.136,0.464,-0.318,0.007,0.068,0.462,0.011,0.433,-0.088,0.033,-0.052,-0.192,0.168,0.063,-0.257,-0.082,0.061,-0.048,-0.14,0.301,0.191,0.147,0.027,-0.346,0.019,0.078,-0.038,0.02,0.193,0.057,0.26,-0.017,-0.153,-0.113,-0.063,0.055,-0.205,0.002,-0.144,-0.027,0.021,0.025,-0.059,-0.045,0.008,0.082,0.09
450,1.306,1.492,-0.942,-0.068,-0.015,0.963,-0.657,0.307,-0.056,0.394,0.152,0.784,0.061,-0.383,0.665,0.348,0.042,-0.147,0.0,0.348,0.234,0.334,0.004,-0.017,0.07,-0.047,-0.026,0.372,0.049,0.191,0.179,-0.109,0.074,-0.191,0.126,-0.111,0.235,0.072,0.067,0.22,0.465,0.079,0.225,0.386,-0.266,-0.133,0.094,-0.157,0.213,0.1,-0.075,-0.07,-0.027,0.005,-0.331,-0.238,-0.024,-0.121,0.149,-0.213,0.18,-0.098,0.129,-0.072,-0.24,-0.074,-0.096,-0.044,0.002,0.106
