timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.07,1.879,-0.946,-0.134,-0.239,0.85,-0.778,0.421,0.039,0.279,0.181,0.571,0.082,-0.544,0.538,0.175,0.149,0.071,-0.154,0.1,0.071,0.187,0.138,-0.109,0.247,0.039,0.074,0.281,0.091,0.165,0.285,-0.318,-0.006,0.04,0.061,-0.062,0.164,-0.006,-0.045,0.245,0.306,0.131,0.206,0.48,0.001,-0.079,-0.046,-0.244,0.177,-0.0,-0.101,-0.019,-0.106,-0.06,-0.245,-0.149,-0.032,-0.176,0.019,-0.094,0.253,-0.033,0.145,-0.152,-0.181,-0.025,-0.145,0.005,-0.121,0.097
50,1.688,1.974,-1.015,-0.158,-0.293,1.55,-0.41,0.465,-0.047,0.468,0.392,0.986,0.425,-0.497,0.701,0.042,-0.048,-0.073,0.006,-0.148,-0.173,0.069,-0.009,-0.035,0.554,-0.253,0.082,0.205,0.631,-0.063,0.337,-0.531,-0.063,-0.017,0.097,0.099,-0.274,-0.067,-0.125,-0.046,0.042,-0.274,0.22,0.02,-0.197,-0.144,-0.062,-0.417,0.155,-0.01,-0.437,0.034,-0.25,-0.331,0.177,0.087,0.175,-0.212,-0.063,0.152,0.07,-0.018,0.115,-0.264,-0.092,-0.023,-0.238,0.024,-0.095,0.103
100,1.592,1.704,-0.795,-0.032,-0.053,1.325,-0.796,0.73,-0.071,0.469,0.158,0.962,0.103,-0.664,0.831,0.375,0.189,-0.034,-0.144,0.067,0.025,0.392,-0.001,0.043,0.403,-0.164,0.445,0.075,0.274,0.101,0.296,-0.58,-0.113,-0.153,0.253,-0.035,0.124,0.262,-0.046,0.206,0.358,0.048,0.156,0.438,-0.126,-0.156,-0.068,-0.403,0.297,-0.021,-0.07,-0.071,-0.117,-0.087,-0.335,-0.21,-0.047,-0.09,0.104,-0.1,0.25,-0.09,0.26,-0.155,-0.366,-0.086,-0.151,-0.075,-0.036,0.089
150,1.743,1.695,-0.803,-0.284,-0.232,1.2,-0.181,0.32,-0.159,0.566,0.498,1.078,0.097,0.029,0.582,0.082,0.008,-0.17,-0.062,0.252,-0.054,0.059,-0.132,-0.098,0.366,-0.168,-0.061,0.107,0.307,0.018,0.456,-0.152,0.098,-0.124,-0.032,0.105,0.107,0.036,0.005,0.051,-0.05,-0.09,0.177,0.285,0.026,-0.072,-0.293,-0.105,0.123,0.084,-0.132,0.111,-0.098,0.043,-0.074,-0.189,0.009,-0.063,0.084,-0.163,0.132,-0.134,0.099,-0.006,-0.039,-0.049,-0.147,-0.028,0.092,0.126
200,1.515,1.741,-0.899,-0.037,-0.269,1.23,-0.624,0.394,-0.097,0.293,0.294,0.761,0.23,-0.538,0.673,0.082,0.072,-0.012,-0.062,0.064,0.025,0.227,0.022,-0.136,0.304,-0.066,0.276,0.284,0.227,-0.046,0.19,-0.445,0.015,-0.172,0.206,-0.019,-0.021,-0.105,-0.046,0.162,0.406,0.034,0.174,0.273,0.016,-0.153,-0.108,-0.366,0.034,0.135,-0.286,0.169,-0.074,-0.028,-0.105,-0.072,0.053,-0.16,0.006,-0.077,0.127,-0.128,0.073,-0.088,-0.12,-0.026,-0.29,0.006,0.009,0.108
250,1.103,1.476,-0.869,-0.018,-0.168,1.062,-0.524,0.457,-0.061,0.282,0.132,0.605,0.168,-0.265,0.615,0.173,0.015,-0.048,-0.023,0.166,0.007,0.124,0.015,0.016,0.298,-0.203,0.143,0.039,0.299,0.046,0.189,-0.365,0.042,-0.13,0.12,-0.008,0.086,0.179,-0.057,-0.029,0.093,-0.158,0.23,0.17,-0.104,-0.037,-0.121,-0.027,0.147,-0.117,-0.009,-0.113,0.003,0.066,-0.15,-0.052,-0.064,-0.081,0.021,-0.025,0.031,-0.063,0.051,-0.078,-0.112,-0.018,-0.09,-0.01,-0.041,0.064
300,1.462,1.795,-1.058,-0.325,-0.124,1.48,-0.352,0.475,-0.0,0.703,0.311,0.695,0.277,-0.017,0.798,0.238,0.126,0.012,0.074,0.08,-0.179,0.034,-0.09,-0.219,0.409,-0.168,-0.056,0.125,0.437,-0.053,0.574,0.085,0.101,0.327,-0.25,0.097,0.093,-0.254,-0.086,-0.141,-0.18,-0.336,0.466,0.174,0.068,0.071,-0.318,0.165,0.051,-0.039,-0.12,0.197,0.08,0.204,0.187,-0.011,-0.005,-0.133,0.039,-0.005,-0.16,-0.122,-0.025,0.0,0.173,0.012,-0.051,-0.005,0.188,0.101
350,1.492,1.152,-1.081,-0.209,0.098,1.038,-0.215,0.281,-0.133,0.446,0.29,0.786,0.162,-0.107,0.559,0.121,0.058,-0.104,0.079,0.132,0.126,0.169,-0.115,-0.041,0.246,-0.225,0.017,0.071,0.288,-0.046,0.312,0.05,0.108,0.016,0.006,0.011,0.07,0.053,0.061,-0.063,0.108,-0.147,0.285,0.127,-0.16,-0.048,-0.07,0.047,-0.083,0.234,-0.19,0.199,0.021,0.06,0.003,-0.124,0.038,-0.091,0.129,-0.136,0.009,-0.143,0.06,-0.01,-0.11,-0.114,-0.051,-0.033,0.121,0.066
400,1.554,1.765,-0.978,-0.11,-0.296,1.363,-0.152,0.454,0.021,0.297,0.433,0.74,0.484,-0.382,0.665,-0.16,-0.218,0.153,0.217,-0.286,-0.358,-0.016,0.079,-0.108,0.429,-0.193,-0.025,0.155,0.571,-0.15,0.33,-0.305,0.097,0.034,-0.144,0.126,-0.287,-0.087,-0.129,0.034,0.138,-0.177,0.196,0.21,-0.093,-0.06,-0.363,-0.183,0.152,0.044,-0.385,0.109,-0.061,-0.111,0.113,-0.006,0.099,-0.219,-0.058,-0.033,0.054,-0.133,0.009,-0.179,0.022,0.075,-0.263,-0.006,0.083,0.18
450,1.376,1.486,-0.965,-0.064,-0.18,1.094,-0.509,0.314,-0.092,0.305,0.337,0.505,0.154,-0.363,0.43,-0.058,-0.03,-0.006,0.042,-0.077,0.064,0.102,0.052,-0.16,0.161,-0.085,0.023,0.371,0.318,-0.132,0.225,-0.12,-0.005,0.088,0.013,0.0,-0.11,-0.258,-0.034,0.067,0.196,0.083,0.255,0.122,-0.087,-0.1,-0.03,-0.153,-0.035,0.146,-0.222,0.296,0.075,0.013,0.09,-0.012,0.071,-0.169,-0.016,-0.115,0.086,-0.144,0.024,-0.08,-0.212,-0.032,-0.123,-0.036,0.03,0.103
