timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.334,1.889,-0.857,-0.056,-0.26,1.304,-0.335,0.53,0.036,0.414,0.352,0.606,0.393,-0.505,0.675,-0.049,-0.065,0.059,0.01,-0.149,-0.187,0.057,0.033,-0.083,0.517,-0.242,0.064,0.142,0.414,-0.097,0.413,-0.383,-0.055,-0.016,-0.051,0.119,-0.131,-0.103,-0.158,-0.107,-0.024,-0.257,0.272,0.114,0.008,-0.078,-0.328,-0.194,0.097,0.006,-0.32,0.123,-0.128,-0.02,0.219,0.123,0.055,-0.111,-0.055,0.008,-0.115,-0.118,-0.066,-0.073,0.057,0.02,-0.203,0.063,0.039,0.082
50,1.528,1.506,-0.995,-0.012,-0.096,1.244,-0.425,0.326,-0.024,0.279,0.289,0.67,0.249,-0.467,0.589,0.018,-0.057,-0.022,0.122,-0.052,0.03,0.198,0.084,-0.066,0.208,-0.025,0.155,0.187,0.292,-0.072,0.175,-0.216,0.007,0.041,-0.034,0.112,0.034,-0.052,-0.058,0.163,0.37,-0.104,0.261,0.347,-0.057,-0.072,-0.276,-0.188,0.075,0.047,-0.198,0.145,-0.012,-0.038,-0.033,-0.045,-0.002,-0.081,-0.014,-0.164,0.04,-0.152,0.002,-0.057,-0.085,-0.048,-0.196,-0.021,0.034,0.134
100,1.367,1.736,-0.806,-0.128,-0.301,1.221,-0.572,0.466,-0.12,0.375,0.284,1.014,0.225,-0.312,0.623,0.111,0.01,-0.191,0.025,0.229,0.04,0.21,-0.119,-0.113,0.463,-0.245,0.107,0.235,0.407,0.023,0.297,-0.326,-0.132,-0.111,0.039,0.011,-0.054,0.016,-0.147,0.02,0.089,-0.3,0.215,0.254,-0.025,-0.113,-0.085,-0.211,0.156,-0.046,-0.229,0.074,-0.093,-0.001,-0.058,-0.063,-0.002,-0.138,0.034,-0.067,0.098,-0.093,0.12,-0.147,-0.179,-0.085,-0.129,-0.0,-0.074,0.107
150,1.199,1.966,-0.979,-0.013,-0.19,1.241,-0.709,0.592,0.123,0.345,0.324,0.517,0.182,-0.594,0.772,0.017,-0.092,-0.129,0.042,-0.046,0.144,0.319,-0.006,-0.063,0.267,-0.139,0.18,0.136,0.178,0.014,0.226,-0.395,0.057,-0.141,0.214,0.031,-0.045,0.151,0.007,0.105,0.335,-0.037,0.25,0.218,-0.198,-0.135,-0.104,-0.349,0.109,0.006,-0.309,-0.087,-0.165,-0.212,-0.035,0.046,0.044,-0.171,-0.041,0.012,0.057,-0.077,0.096,-0.158,-0.256,-0.073,-0.135,-0.051,-0.138,0.099
200,1.447,1.697,-0.902,0.053,-0.011,1.23,-0.89,0.599,-0.011,0.628,0.22,1.106,0.088,-0.451,0.849,0.294,0.09,-0.144,-0.106,0.236,0.119,0.263,-0.16,-0.183,0.443,-0.158,0.065,0.376,0.219,0.117,0.374,-0.475,-0.192,-0.161,0.231,-0.056,0.023,0.019,-0.085,0.152,0.283,-0.19,0.32,0.386,-0.028,-0.177,0.022,-0.37,0.198,-0.032,-0.194,-0.024,-0.143,-0.084,-0.157,-0.094,0.019,-0.116,0.012,-0.014,0.118,-0.074,0.139,-0.145,-0.179,-0.127,-0.163,-0.012,-0.014,0.049
250,1.417,1.535,-0.697,0.053,-0.242,0.996,-0.488,0.337,-0.07,0.389,0.289,0.586,0.116,-0.351,0.511,0.148,-0.008,-0.204,-0.165,0.114,0.135,0.335,-0.08,-0.063,0.181,-0.079,0.275,0.115,0.169,-0.061,0.115,-0.244,-0.011,-0.058,0.114,-0.061,0.084,0.037,-0.072,0.064,0.308,-0.022,0.182,0.314,-0.082,-0.008,-0.053,-0.312,0.033,0.07,-0.224,0.039,-0.1,-0.152,-0.098,-0.041,0.079,-0.151,-0.047,-0.098,0.127,-0.057,0.073,-0.092,-0.243,-0.065,-0.232,0.032,-0.039,0.142
300,1.552,1.63,-0.793,-0.06,-0.2,1.079,-0.53,0.466,-0.067,0.511,0.214,0.846,0.031,-0.247,0.64,0.227,0.144,-0.077,-0.061,0.267,0.024,0.23,-0.055,-0.198,0.19,-0.091,-0.053,0.359,0.117,0.181,0.274,-0.003,0.023,0.0,0.045,-0.085,0.275,-0.071,-0.099,0.116,0.205,-0.035,0.369,0.46,-0.066,-0.098,0.081,-0.028,0.293,0.085,-0.135,-0.029,-0.049,0.055,-0.241,-0.19,-0.002,-0.159,0.086,-0.166,0.188,-0.157,0.087,0.011,-0.121,-0.027,-0.107,0.002,-0.018,0.107
350,1.646,1.777,-0.937,-0.193,-0.126,1.539,-0.398,0.523,-0.078,0.746,0.476,1.205,0.255,-0.183,0.918,0.258,0.212,-0.246,-0.039,0.242,0.123,0.21,-0.224,-0.101,0.542,-0.359,0.099,0.061,0.386,-0.0,0.448,-0.336,-0.048,-0.197,0.087,0.118,0.163,0.216,-0.079,-0.049,0.165,-0.308,0.34,0.255,-0.101,-0.08,-0.097,-0.058,0.124,0.119,-0.132,-0.019,-0.038,0.082,-0.062,-0.136,0.013,-0.176,0.101,-0.048,-0.042,-0.168,0.079,-0.077,-0.114,-0.025,-0.051,0.019,0.097,0.078
400,1.493,1.483,-1.008,0.039,-0.055,1.008,-0.472,0.326,-0.152,0.351,0.436,0.881,0.137,-0.273,0.524,0.075,0.064,-0.158,-0.058,0.133,0.158,0.113,0.012,-0.01,0.132,-0.148,0.049,0.376,0.21,0.013,0.252,-0.168,0.147,-0.092,0.089,-0.046,0.116,-0.095,0.069,0.139,0.332,0.125,0.209,0.199,-0.095,0.007,-0.095,-0.192,0.068,0.082,-0.139,0.071,-0.035,-0.011,-0.092,-0.086,-0.006,-0.094,0.066,-0.099,0.029,-0.167,0.077,-0.084,-0.189,-0.086,-0.109,-0.085,0.055,0.084
450,1.516,1.611,-0.772,-0.041,-0.079,1.145,-0.636,0.531,-0.024,0.382,0.195,0.942,0.226,-0.473,0.791,0.214,0.086,-0.083,0.11,0.059,0.153,0.432,-0.111,-0.041,0.42,-0.14,0.331,0.125,0.246,-0.015,0.224,-0.646,-0.03,-0.213,0.222,0.134,0.031,0.269,0.002,0.218,0.416,-0.013,0.09,0.392,-0.165,-0.133,-0.078,-0.21,0.169,0.002,0.01,-0.227,-0.124,-0.166,-0.342,-0.061,0.037,-0.146,-0.038,0.012,0.202,-0.118,0.141,-0.069,-0.28,-0.112,-0.197,-0.08,-0.109,0.022
